t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
6.3344,cmd,4,42.1772,,,9.77,0.49,
6.3349,state,3,31.7400,-0.280,-0.6007,,,31.0
6.3350,state,4,45.1875,0.280,-0.5568,,,30.0
6.3443,cmd,3,28.7297,,,9.77,0.49,
6.3443,cmd,4,42.1772,,,9.77,0.49,
6.3448,state,3,31.7400,4.197,-0.5421,,,31.0
6.3450,state,4,45.1875,-4.197,-0.5568,,,29.0
6.3544,cmd,3,28.7297,,,9.77,0.49,
6.3545,cmd,4,42.1772,,,9.77,0.49,
6.3550,state,3,31.7400,8.115,-0.5421,,,31.0
6.3551,state,4,45.1875,-3.638,-0.5568,,,29.0
6.3644,cmd,3,28.7297,,,9.77,0.49,
6.3645,cmd,4,42.1772,,,9.77,0.49,
6.3650,state,3,31.7400,6.436,-0.5421,,,31.0
6.3651,state,4,45.2094,1.399,-0.5568,,,30.0
6.3743,cmd,3,28.7297,,,9.77,0.49,
6.3743,cmd,4,42.1772,,,9.77,0.49,
6.3749,state,3,31.7400,-1.399,-0.5421,,,31.0
6.3749,state,4,45.1875,-4.197,-0.5568,,,29.0
6.3844,cmd,3,28.7297,,,9.77,0.49,
6.3844,cmd,4,42.1991,,,9.77,0.49,
6.3850,state,3,31.7400,1.959,-0.6007,,,31.0
6.3851,state,4,45.1875,-1.399,-0.6154,,,30.0
6.3944,cmd,3,28.7297,,,9.77,0.49,
6.3944,cmd,4,42.1772,,,9.77,0.49,
6.3948,state,3,31.7400,1.959,-0.5421,,,31.0
6.3950,state,4,45.1875,1.959,-0.5568,,,30.0
6.4044,cmd,3,28.7297,,,9.77,0.49,
6.4044,cmd,4,42.1772,,,9.77,0.49,
6.4048,state,3,31.7400,-4.197,-0.5128,,,31.0
6.4050,state,4,45.1875,-0.280,-0.5568,,,29.0
6.4144,cmd,3,28.7297,,,9.77,0.49,
6.4144,cmd,4,42.1772,,,9.77,0.49,
6.4148,state,3,31.7400,2.518,-0.5714,,,31.0
6.4150,state,4,45.2094,-3.078,-0.5568,,,30.0
6.4246,cmd,3,28.7297,,,9.77,0.49,
6.4247,cmd,4,42.1772,,,9.77,0.49,
6.4251,state,3,31.7400,3.638,-0.4835,,,31.0
6.4253,state,4,45.1875,0.839,-0.6154,,,30.0
6.4342,cmd,3,28.7297,,,9.77,0.49,
6.4342,cmd,4,42.1991,,,9.77,0.49,
6.4348,state,3,31.7400,0.839,-0.5128,,,31.0
6.4349,state,4,45.1875,-1.959,-0.5568,,,29.0
6.4445,cmd,3,28.7297,,,9.77,0.49,
6.4445,cmd,4,42.1772,,,9.77,0.49,
6.4449,state,3,31.7400,-0.280,-0.5421,,,31.0
6.4451,state,4,45.1875,-1.399,-0.5568,,,30.0
6.4544,cmd,3,28.7297,,,9.77,0.49,
6.4544,cmd,4,42.1772,,,9.77,0.49,
6.4549,state,3,31.7400,-1.399,-0.5128,,,31.0
6.4550,state,4,45.1875,2.518,-0.4982,,,30.0
6.4644,cmd,3,28.7297,,,9.77,0.49,
6.4644,cmd,4,42.1772,,,9.77,0.49,
6.4649,state,3,31.7400,-1.399,-0.5421,,,31.0
6.4650,state,4,45.1875,2.518,-0.6154,,,30.0
6.4743,cmd,3,28.7297,,,9.77,0.49,
6.4744,cmd,4,42.1772,,,9.77,0.49,
6.4749,state,3,31.7400,-4.197,-0.5714,,,31.0
6.4751,state,4,45.1875,-1.959,-0.5568,,,30.0
6.4842,cmd,3,28.7297,,,9.77,0.49,
6.4842,cmd,4,42.1772,,,9.77,0.49,
6.4848,state,3,31.7400,0.839,-0.6300,,,31.0
6.4849,state,4,45.1875,-2.518,-0.6154,,,29.0
6.4944,cmd,3,28.7297,,,9.77,0.49,
6.4944,cmd,4,42.1772,,,9.77,0.49,
6.4950,state,3,31.7400,0.280,-0.5128,,,31.0
6.4951,state,4,45.1875,-2.518,-0.6154,,,29.0
6.5044,cmd,3,28.7297,,,9.77,0.49,
6.5044,cmd,4,42.1772,,,9.77,0.49,
6.5049,state,3,31.7400,-5.876,-0.5714,,,31.0
6.5050,state,4,45.2094,1.959,-0.6154,,,30.0
6.5144,cmd,3,28.7297,,,9.77,0.49,
6.5144,cmd,4,42.1772,,,9.77,0.49,
6.5150,state,3,31.7400,0.280,-0.4835,,,31.0
6.5151,state,4,45.1875,0.280,-0.5568,,,30.0
6.5244,cmd,3,28.7297,,,9.77,0.49,
6.5244,cmd,4,42.1991,,,9.77,0.49,
6.5250,state,3,31.7400,-1.399,-0.5421,,,31.0
6.5250,state,4,45.2094,1.959,-0.6154,,,30.0
6.5345,cmd,3,28.7297,,,9.77,0.49,
6.5345,cmd,4,42.1772,,,9.77,0.49,
6.5350,state,3,31.7400,-5.876,-0.6007,,,31.0
6.5352,state,4,45.1875,-3.638,-0.5568,,,30.0
6.5443,cmd,3,28.7297,,,9.77,0.49,
6.5444,cmd,4,42.1991,,,9.77,0.49,
6.5449,state,3,31.7400,-0.839,-0.4835,,,31.0
6.5450,state,4,45.1875,0.839,-0.6154,,,30.0
6.5545,cmd,3,28.7297,,,9.77,0.49,
6.5546,cmd,4,42.1772,,,9.77,0.49,
6.5551,state,3,31.7400,-6.436,-0.6007,,,31.0
6.5552,state,4,45.1875,0.280,-0.6154,,,29.0
6.5644,cmd,3,28.7297,,,9.77,0.49,
6.5644,cmd,4,42.1772,,,9.77,0.49,
6.5649,state,3,31.7400,-1.959,-0.5714,,,31.0
6.5651,state,4,45.1875,6.996,-0.6154,,,30.0
6.5743,cmd,3,28.7297,,,9.77,0.49,
6.5743,cmd,4,42.1772,,,9.77,0.49,
6.5749,state,3,31.7400,5.317,-0.5714,,,31.0
6.5750,state,4,45.2094,2.518,-0.6154,,,30.0
6.5845,cmd,3,28.7297,,,9.77,0.49,
6.5845,cmd,4,42.1772,,,9.77,0.49,
6.5850,state,3,31.7400,5.876,-0.5128,,,31.0
6.5852,state,4,45.1875,-1.959,-0.5568,,,30.0
6.5945,cmd,3,28.7297,,,9.77,0.49,
6.5945,cmd,4,42.1991,,,9.77,0.49,
6.5950,state,3,31.7400,-6.436,-0.5714,,,31.0
6.5952,state,4,45.1875,1.959,-0.5568,,,29.0
6.6043,cmd,3,28.7297,,,9.77,0.49,
6.6044,cmd,4,42.1772,,,9.77,0.49,
6.6049,state,3,31.7400,2.518,-0.6007,,,31.0
6.6051,state,4,45.2094,1.399,-0.6154,,,30.0
6.6143,cmd,3,28.7297,,,9.77,0.49,
6.6143,cmd,4,42.1772,,,9.77,0.49,
6.6149,state,3,31.7400,-4.757,-0.5421,,,31.0
6.6150,state,4,45.1875,0.280,-0.6154,,,30.0
6.6244,cmd,3,28.7297,,,9.77,0.49,
6.6244,cmd,4,42.1991,,,9.77,0.49,
6.6250,state,3,31.7400,1.399,-0.5421,,,31.0
6.6251,state,4,45.2094,0.839,-0.5568,,,29.0
6.6343,cmd,3,28.7297,,,9.77,0.49,
6.6344,cmd,4,42.1772,,,9.77,0.49,
6.6350,state,3,31.7400,-0.839,-0.6007,,,31.0
6.6351,state,4,45.1875,-0.839,-0.6154,,,30.0
6.6445,cmd,3,28.7297,,,9.77,0.49,
6.6446,cmd,4,42.1991,,,9.77,0.49,
6.6450,state,3,31.7400,-7.555,-0.5714,,,31.0
6.6452,state,4,45.2094,8.675,-0.5568,,,30.0
6.6545,cmd,3,28.7297,,,9.77,0.49,
6.6545,cmd,4,42.1772,,,9.77,0.49,
6.6550,state,3,31.7400,0.839,-0.5128,,,31.0
6.6551,state,4,45.2094,4.197,-0.6154,,,30.0
6.6643,cmd,3,28.7297,,,9.77,0.49,
6.6644,cmd,4,42.1991,,,9.77,0.49,
6.6649,state,3,31.7400,-1.399,-0.5714,,,31.0
6.6650,state,4,45.1875,-8.675,-0.6154,,,30.0
6.6743,cmd,3,28.7297,,,9.77,0.49,
6.6743,cmd,4,42.1991,,,9.77,0.49,
6.6749,state,3,31.7400,-6.996,-0.5714,,,31.0
6.6750,state,4,45.2094,0.839,-0.5568,,,30.0
6.6844,cmd,3,28.7297,,,9.77,0.49,
6.6845,cmd,4,42.1772,,,9.77,0.49,
6.6850,state,3,31.7400,-1.399,-0.5421,,,31.0
6.6851,state,4,45.1875,-0.839,-0.6154,,,30.0
6.6944,cmd,3,28.7297,,,9.77,0.49,
6.6944,cmd,4,42.1991,,,9.77,0.49,
6.6949,state,3,31.7400,1.399,-0.5421,,,31.0
6.6950,state,4,45.1875,-4.197,-0.5568,,,30.0
6.7044,cmd,3,28.7297,,,9.77,0.49,
6.7044,cmd,4,42.1772,,,9.77,0.49,
6.7050,state,3,31.7400,-5.317,-0.5421,,,31.0
6.7051,state,4,45.2094,-1.959,-0.5568,,,29.0
6.7145,cmd,3,28.7297,,,9.77,0.49,
6.7145,cmd,4,42.1772,,,9.77,0.49,
6.7150,state,3,31.7400,-5.876,-0.5421,,,31.0
6.7152,state,4,45.2094,-0.839,-0.5568,,,30.0
6.7244,cmd,3,28.7297,,,9.77,0.49,
6.7244,cmd,4,42.1991,,,9.77,0.49,
6.7250,state,3,31.7400,-0.839,-0.6300,,,31.0
6.7251,state,4,45.2094,1.959,-0.4982,,,30.0
6.7343,cmd,3,28.7297,,,9.77,0.49,
6.7344,cmd,4,42.1991,,,9.77,0.49,
6.7349,state,3,31.7400,-1.959,-0.5714,,,31.0
6.7350,state,4,45.2094,3.638,-0.6154,,,29.0
6.7447,cmd,3,28.7297,,,9.77,0.49,
6.7447,cmd,4,42.1991,,,9.77,0.49,
6.7451,state,3,31.7400,5.317,-0.5714,,,31.0
6.7453,state,4,45.1875,-3.638,-0.5568,,,29.0
6.7544,cmd,3,28.7297,,,9.77,0.49,
6.7544,cmd,4,42.1991,,,9.77,0.49,
6.7550,state,3,31.7400,-6.996,-0.5714,,,31.0
6.7551,state,4,45.2094,-1.399,-0.5568,,,30.0
6.7644,cmd,3,28.7297,,,9.77,0.49,
6.7644,cmd,4,42.1772,,,9.77,0.49,
6.7648,state,3,31.7400,-6.996,-0.4835,,,31.0
6.7651,state,4,45.1875,-3.638,-0.5568,,,30.0
6.7743,cmd,3,28.7297,,,9.77,0.49,
6.7743,cmd,4,42.1991,,,9.77,0.49,
6.7749,state,3,31.7400,-0.839,-0.5714,,,31.0
6.7751,state,4,45.1875,3.078,-0.5568,,,29.0
6.7845,cmd,3,28.7297,,,9.77,0.49,
6.7846,cmd,4,42.1772,,,9.77,0.49,
6.7850,state,3,31.7400,0.839,-0.5421,,,31.0
6.7852,state,4,45.1875,1.959,-0.6154,,,30.0
6.7944,cmd,3,28.7297,,,9.77,0.49,
6.7945,cmd,4,42.1772,,,9.77,0.49,
6.7951,state,3,31.7400,1.959,-0.5421,,,31.0
6.7953,state,4,45.1875,-4.197,-0.5568,,,30.0
6.8044,cmd,3,28.7297,,,9.77,0.49,
6.8044,cmd,4,42.1772,,,9.77,0.49,
6.8048,state,3,31.7400,-5.317,-0.5421,,,31.0
6.8051,state,4,45.1875,-7.555,-0.6154,,,30.0
6.8145,cmd,3,32.0037,,,9.77,0.49,
6.8146,cmd,4,46.3520,,,9.77,0.49,
6.8150,state,3,31.7400,-1.399,-0.5714,,,31.0
6.8152,state,4,45.1875,-0.839,-0.5568,,,30.0
6.8245,cmd,3,32.0037,,,9.77,0.49,
6.8245,cmd,4,46.3520,,,9.77,0.49,
6.8250,state,3,31.7620,-3.638,-0.3663,,,31.0
6.8250,state,4,45.2094,6.436,-0.3223,,,30.0
6.8346,cmd,3,32.0037,,,9.77,0.49,
6.8346,cmd,4,46.3520,,,9.77,0.49,
6.8351,state,3,31.7839,-1.959,-0.2491,,,31.0
6.8352,state,4,45.2314,3.078,-0.2051,,,30.0
6.8445,cmd,3,32.0037,,,9.77,0.49,
6.8446,cmd,4,46.3520,,,9.77,0.49,
6.8450,state,3,31.8279,1.399,-0.1612,,,31.0
6.8451,state,4,45.2973,9.794,-0.1465,,,30.0
6.8544,cmd,3,32.0037,,,9.77,0.49,
6.8545,cmd,4,46.3520,,,9.77,0.49,
6.8548,state,3,31.8718,-4.197,-0.0733,,,31.0
6.8551,state,4,45.3632,9.794,-0.0293,,,30.0
6.8644,cmd,3,32.0037,,,9.77,0.49,
6.8645,cmd,4,46.3520,,,9.77,0.49,
6.8651,state,3,31.8938,0.839,-0.0147,,,31.0
6.8651,state,4,45.4072,8.115,0.1465,,,30.0
6.8745,cmd,3,32.0037,,,9.77,0.49,
6.8746,cmd,4,46.3520,,,9.77,0.49,
6.8751,state,3,31.9158,-0.839,-0.0147,,,31.0
6.8752,state,4,45.4511,3.638,0.2637,,,30.0
6.8844,cmd,3,32.0037,,,9.77,0.49,
6.8844,cmd,4,46.3520,,,9.77,0.49,
6.8850,state,3,31.9377,3.638,0.0440,,,31.0
6.8851,state,4,45.4731,0.839,0.2637,,,30.0
6.8944,cmd,3,32.0037,,,9.77,0.49,
6.8945,cmd,4,46.3520,,,9.77,0.49,
6.8949,state,3,31.9377,-6.436,0.0440,,,31.0
6.8951,state,4,45.4731,3.638,0.2637,,,29.0
6.9046,cmd,3,32.0037,,,9.77,0.49,
6.9046,cmd,4,46.3520,,,9.77,0.49,
6.9051,state,3,31.9377,-3.078,0.0440,,,31.0
6.9052,state,4,45.4951,-2.518,0.2051,,,30.0
6.9145,cmd,3,32.0037,,,9.77,0.49,
6.9145,cmd,4,46.3520,,,9.77,0.49,
6.9150,state,3,31.9377,-5.317,0.0733,,,31.0
6.9152,state,4,45.4731,-0.280,0.1465,,,30.0
6.9245,cmd,3,32.0037,,,9.77,0.49,
6.9245,cmd,4,46.3520,,,9.77,0.49,
6.9251,state,3,31.9377,4.197,0.0147,,,31.0
6.9252,state,4,45.4731,0.839,0.0879,,,30.0
6.9345,cmd,3,32.0037,,,9.77,0.49,
6.9345,cmd,4,46.3520,,,9.77,0.49,
6.9350,state,3,31.9377,1.399,-0.0440,,,31.0
6.9353,state,4,45.4731,-10.354,0.0879,,,30.0
6.9445,cmd,3,32.0037,,,9.77,0.49,
6.9446,cmd,4,46.3520,,,9.77,0.49,
6.9451,state,3,31.9377,-1.959,0.0440,,,31.0
6.9452,state,4,45.4731,-1.399,0.0879,,,30.0
6.9545,cmd,3,32.0037,,,9.77,0.49,
6.9545,cmd,4,46.3520,,,9.77,0.49,
6.9551,state,3,31.9377,0.839,0.0440,,,31.0
6.9552,state,4,45.4731,-3.078,0.0879,,,30.0
6.9645,cmd,3,32.0037,,,9.77,0.49,
6.9646,cmd,4,46.3520,,,9.77,0.49,
6.9650,state,3,31.9377,-1.959,-0.0147,,,31.0
6.9652,state,4,45.4731,-0.280,0.0879,,,30.0
6.9746,cmd,3,32.0037,,,9.77,0.49,
6.9746,cmd,4,46.3520,,,9.77,0.49,
6.9751,state,3,31.9377,2.518,0.0147,,,31.0
6.9752,state,4,45.4731,-0.839,0.0879,,,29.0
6.9845,cmd,3,32.0037,,,9.77,0.49,
6.9846,cmd,4,46.3520,,,9.77,0.49,
6.9850,state,3,31.9377,-0.280,-0.0440,,,31.0
6.9852,state,4,45.4731,-1.959,0.0879,,,30.0
6.9946,cmd,3,32.0037,,,9.77,0.49,
6.9946,cmd,4,46.3520,,,9.77,0.49,
6.9952,state,3,31.9377,-2.518,0.0147,,,31.0
6.9953,state,4,45.4731,-7.555,0.0879,,,30.0
7.0046,cmd,3,32.0037,,,9.77,0.49,
7.0046,cmd,4,46.3520,,,9.77,0.49,
7.0051,state,3,31.9377,-2.518,-0.0440,,,31.0
7.0053,state,4,45.4731,1.959,0.0879,,,30.0
7.0145,cmd,3,32.0037,,,9.77,0.49,
7.0145,cmd,4,46.3520,,,9.77,0.49,
7.0151,state,3,31.9377,0.839,0.0147,,,31.0
7.0152,state,4,45.4731,1.399,0.0879,,,30.0
7.0245,cmd,3,32.0037,,,9.77,0.49,
7.0245,cmd,4,46.3520,,,9.77,0.49,
7.0251,state,3,31.9377,4.197,0.0147,,,31.0
7.0252,state,4,45.4731,1.399,0.0879,,,30.0
7.0346,cmd,3,32.0037,,,9.77,0.49,
7.0347,cmd,4,46.3520,,,9.77,0.49,
7.0351,state,3,31.9377,-1.959,0.0147,,,31.0
7.0353,state,4,45.4731,2.518,0.0879,,,30.0
7.0445,cmd,3,32.0037,,,9.77,0.49,
7.0446,cmd,4,46.3520,,,9.77,0.49,
7.0451,state,3,31.9377,-1.959,-0.0440,,,31.0
7.0452,state,4,45.4731,-3.078,0.0879,,,30.0
7.0544,cmd,3,32.0037,,,9.77,0.49,
7.0545,cmd,4,46.3520,,,9.77,0.49,
7.0551,state,3,31.9377,3.638,-0.0733,,,31.0
7.0552,state,4,45.4731,-7.555,0.0879,,,30.0
7.0645,cmd,3,32.0037,,,9.77,0.49,
7.0646,cmd,4,46.3520,,,9.77,0.49,
7.0651,state,3,31.9377,-0.839,-0.0733,,,31.0
7.0652,state,4,45.4731,-5.317,0.0879,,,30.0
7.0746,cmd,3,32.0037,,,9.77,0.49,
7.0746,cmd,4,46.3520,,,9.77,0.49,
7.0752,state,3,31.9377,2.518,0.0440,,,31.0
7.0753,state,4,45.4731,-4.197,0.0879,,,30.0
7.0845,cmd,3,32.0037,,,9.77,0.49,
7.0845,cmd,4,46.3520,,,9.77,0.49,
7.0851,state,3,31.9377,-0.280,0.0147,,,31.0
7.0852,state,4,45.4731,-1.399,0.0879,,,30.0
7.0947,cmd,3,32.0037,,,9.77,0.49,
7.0947,cmd,4,46.3520,,,9.77,0.49,
7.0951,state,3,31.9377,-0.839,-0.0440,,,31.0
7.0953,state,4,45.4731,0.280,0.0879,,,30.0
7.1046,cmd,3,32.0037,,,9.77,0.49,
7.1046,cmd,4,46.3520,,,9.77,0.49,
7.1052,state,3,31.9377,-5.317,-0.0147,,,31.0
7.1052,state,4,45.4731,1.399,0.0879,,,29.0
7.1146,cmd,3,32.0037,,,9.77,0.49,
7.1147,cmd,4,46.3520,,,9.77,0.49,
7.1152,state,3,31.9377,-6.436,-0.0440,,,31.0
7.1153,state,4,45.4731,-1.959,0.0879,,,30.0
7.1244,cmd,3,32.0037,,,9.77,0.49,
7.1244,cmd,4,46.3520,,,9.77,0.49,
7.1250,state,3,31.9377,0.280,-0.0733,,,31.0
7.1251,state,4,45.4731,-4.757,0.0293,,,30.0
7.1346,cmd,3,32.0037,,,9.77,0.49,
7.1346,cmd,4,46.3520,,,9.77,0.49,
7.1352,state,3,31.9377,-4.197,-0.0440,,,31.0
7.1352,state,4,45.4731,2.518,0.0879,,,29.0
7.1445,cmd,3,32.0037,,,9.77,0.49,
7.1445,cmd,4,46.3520,,,9.77,0.49,
7.1451,state,3,31.9377,-0.839,-0.0440,,,31.0
7.1452,state,4,45.4731,-1.399,0.0293,,,30.0
7.1545,cmd,3,32.0037,,,9.77,0.49,
7.1545,cmd,4,46.3520,,,9.77,0.49,
7.1550,state,3,31.9377,-3.638,-0.0147,,,31.0
7.1552,state,4,45.4731,-1.399,0.0879,,,29.0
7.1647,cmd,3,32.0037,,,9.77,0.49,
7.1648,cmd,4,46.3520,,,9.77,0.49,
7.1653,state,3,31.9377,-1.959,0.0147,,,31.0
7.1654,state,4,45.4731,-2.518,0.0879,,,29.0
7.1746,cmd,3,32.0037,,,9.77,0.49,
7.1747,cmd,4,46.3520,,,9.77,0.49,
7.1751,state,3,31.9377,-3.078,-0.0147,,,31.0
7.1753,state,4,45.4731,-0.280,0.0879,,,30.0
7.1844,cmd,3,32.0037,,,9.77,0.49,
7.1845,cmd,4,46.3520,,,9.77,0.49,
7.1849,state,3,31.9377,-3.638,-0.0440,,,31.0
7.1851,state,4,45.4731,-1.959,0.0879,,,29.0
7.1946,cmd,3,32.0037,,,9.77,0.49,
7.1947,cmd,4,46.3520,,,9.77,0.49,
7.1951,state,3,31.9377,-5.317,-0.0147,,,31.0
7.1953,state,4,45.4731,-1.959,0.0879,,,30.0
7.2044,cmd,3,32.0037,,,9.77,0.49,
7.2044,cmd,4,46.3520,,,9.77,0.49,
7.2050,state,3,31.9377,-6.996,-0.0147,,,31.0
7.2051,state,4,45.4731,1.399,0.0293,,,30.0
7.2145,cmd,3,32.0037,,,9.77,0.49,
7.2146,cmd,4,46.3520,,,9.77,0.49,
7.2150,state,3,31.9377,-1.399,-0.0440,,,31.0
7.2152,state,4,45.4731,-3.638,0.0879,,,30.0
7.2246,cmd,3,32.0037,,,9.77,0.49,
7.2246,cmd,4,46.3520,,,9.77,0.49,
7.2251,state,3,31.9377,3.638,0.0147,,,31.0
7.2252,state,4,45.4731,-6.436,0.0293,,,29.0
7.2345,cmd,3,32.0037,,,9.77,0.49,
7.2345,cmd,4,46.3520,,,9.77,0.49,
7.2350,state,3,31.9377,-2.518,-0.0440,,,31.0
7.2352,state,4,45.4731,3.078,0.0879,,,30.0
7.2445,cmd,3,32.0037,,,9.77,0.49,
7.2445,cmd,4,46.3520,,,9.77,0.49,
7.2451,state,3,31.9377,-4.197,-0.0147,,,31.0
7.2452,state,4,45.4731,-1.399,0.0879,,,30.0
7.2545,cmd,3,32.0037,,,9.77,0.49,
7.2546,cmd,4,46.3520,,,9.77,0.49,
7.2552,state,3,31.9377,3.078,-0.0440,,,31.0
7.2552,state,4,45.4731,-1.399,0.0879,,,29.0
7.2648,cmd,3,32.0037,,,9.77,0.49,
7.2648,cmd,4,46.3520,,,9.77,0.49,
7.2655,state,3,31.9377,-3.638,-0.0440,,,31.0
7.2655,state,4,45.4731,4.757,0.0293,,,30.0
7.2746,cmd,3,32.0037,,,9.77,0.49,
7.2746,cmd,4,46.3520,,,9.77,0.49,
7.2752,state,3,31.9377,4.197,-0.0733,,,31.0
7.2753,state,4,45.4731,0.280,0.0879,,,30.0
7.2845,cmd,3,32.0037,,,9.77,0.49,
7.2846,cmd,4,46.3520,,,9.77,0.49,
7.2851,state,3,31.9377,3.078,0.0147,,,31.0
7.2852,state,4,45.4731,-4.197,0.0879,,,29.0
7.2946,cmd,3,32.0037,,,9.77,0.49,
7.2947,cmd,4,46.3520,,,9.77,0.49,
7.2951,state,3,31.9377,1.399,0.0147,,,31.0
7.2953,state,4,45.4731,-0.280,0.0879,,,30.0
7.3046,cmd,3,32.0037,,,9.77,0.49,
7.3046,cmd,4,46.3520,,,9.77,0.49,
7.3051,state,3,31.9377,-0.280,0.0147,,,31.0
7.3053,state,4,45.4731,1.959,0.0879,,,30.0
7.3145,cmd,3,32.0037,,,9.77,0.49,
7.3145,cmd,4,46.3520,,,9.77,0.49,
7.3151,state,3,31.9377,1.959,-0.0440,,,31.0
7.3152,state,4,45.4731,1.399,0.0879,,,29.0
7.3247,cmd,3,32.0037,,,9.77,0.49,
7.3247,cmd,4,46.3520,,,9.77,0.49,
7.3252,state,3,31.9377,1.399,-0.0147,,,31.0
7.3259,state,4,45.4731,-0.839,0.0879,,,29.0
7.3346,cmd,3,32.0037,,,9.77,0.49,
7.3346,cmd,4,46.3520,,,9.77,0.49,
7.3351,state,3,31.9377,-0.839,-0.0147,,,31.0
7.3357,state,4,45.4731,-3.078,0.0879,,,30.0
7.3448,cmd,3,32.0037,,,9.77,0.49,
7.3448,cmd,4,46.3520,,,9.77,0.49,
7.3454,state,3,31.9377,0.280,0.0147,,,31.0
7.3455,state,4,45.4731,-0.280,0.0879,,,30.0
7.3546,cmd,3,32.0037,,,9.77,0.49,
7.3547,cmd,4,46.3520,,,9.77,0.49,
7.3552,state,3,31.9377,3.078,-0.0440,,,31.0
7.3553,state,4,45.4731,1.959,0.0879,,,30.0
7.3646,cmd,3,32.0037,,,9.77,0.49,
7.3646,cmd,4,46.3520,,,9.77,0.49,
7.3651,state,3,31.9377,0.280,-0.0147,,,31.0
7.3653,state,4,45.4731,-1.959,0.0879,,,30.0
7.3746,cmd,3,32.0037,,,9.77,0.49,
7.3747,cmd,4,46.3520,,,9.77,0.49,
7.3751,state,3,31.9377,0.280,-0.0147,,,31.0
7.3754,state,4,45.4731,-3.078,0.0879,,,30.0
7.3848,cmd,3,32.0037,,,9.77,0.49,
7.3848,cmd,4,46.3520,,,9.77,0.49,
7.3854,state,3,31.9377,-3.638,-0.0440,,,31.0
7.3854,state,4,45.4731,-0.839,0.0879,,,29.0
7.3948,cmd,3,32.0037,,,9.77,0.49,
7.3948,cmd,4,46.3520,,,9.77,0.49,
7.3954,state,3,31.9377,-1.399,0.0147,,,31.0
7.3955,state,4,45.4731,-0.839,0.0879,,,30.0
7.4047,cmd,3,32.0037,,,9.77,0.49,
7.4047,cmd,4,46.3520,,,9.77,0.49,
7.4052,state,3,31.9377,2.518,-0.0147,,,31.0
7.4054,state,4,45.4731,-0.280,0.0879,,,30.0
7.4147,cmd,3,32.0037,,,9.77,0.49,
7.4147,cmd,4,46.3520,,,9.77,0.49,
7.4151,state,3,31.9377,3.638,-0.0147,,,31.0
7.4154,state,4,45.4731,-0.280,0.0879,,,30.0
7.4247,cmd,3,32.0037,,,9.77,0.49,
7.4247,cmd,4,46.3520,,,9.77,0.49,
7.4252,state,3,31.9377,2.518,-0.0440,,,31.0
7.4254,state,4,45.4731,2.518,0.0879,,,30.0
7.4347,cmd,3,32.0037,,,9.77,0.49,
7.4347,cmd,4,46.3520,,,9.77,0.49,
7.4352,state,3,31.9377,-4.757,-0.0440,,,31.0
7.4354,state,4,45.4731,-1.959,0.0879,,,30.0
7.4446,cmd,3,32.0037,,,9.77,0.49,
7.4446,cmd,4,46.3520,,,9.77,0.49,
7.4451,state,3,31.9377,3.078,-0.0440,,,31.0
7.4452,state,4,45.4731,3.638,0.0879,,,30.0
7.4547,cmd,3,32.0037,,,9.77,0.49,
7.4547,cmd,4,46.3520,,,9.77,0.49,
7.4551,state,3,31.9377,-5.317,0.0147,,,31.0
7.4553,state,4,45.4731,-1.399,0.0879,,,30.0
7.4648,cmd,3,32.0037,,,9.77,0.49,
7.4649,cmd,4,46.3520,,,9.77,0.49,
7.4653,state,3,31.9377,-0.839,-0.0733,,,31.0
7.4655,state,4,45.4731,2.518,0.0879,,,30.0
7.4747,cmd,3,32.0037,,,9.77,0.49,
7.4747,cmd,4,46.3520,,,9.77,0.49,
7.4753,state,3,31.9377,1.959,-0.0147,,,31.0
7.4754,state,4,45.4731,6.996,0.0879,,,29.0
7.4848,cmd,3,32.0037,,,9.77,0.49,
7.4848,cmd,4,46.3520,,,9.77,0.49,
7.4853,state,3,31.9377,-0.839,-0.0440,,,31.0
7.4853,state,4,45.4731,-1.399,0.0879,,,30.0
7.4946,cmd,3,32.0037,,,9.77,0.49,
7.4946,cmd,4,46.3520,,,9.77,0.49,
7.4951,state,3,31.9377,-5.317,-0.0147,,,31.0
7.4953,state,4,45.4731,-4.757,0.0879,,,30.0
7.5047,cmd,3,32.0037,,,9.77,0.49,
7.5048,cmd,4,46.3520,,,9.77,0.49,
7.5052,state,3,31.9377,-7.555,-0.0440,,,31.0
7.5054,state,4,45.4731,1.959,0.0879,,,30.0
7.5147,cmd,3,32.0037,,,9.77,0.49,
7.5148,cmd,4,46.3520,,,9.77,0.49,
7.5153,state,3,31.9377,6.436,0.0147,,,31.0
7.5154,state,4,45.4731,-2.518,0.0879,,,30.0
7.5247,cmd,3,32.0037,,,9.77,0.49,
7.5247,cmd,4,46.3520,,,9.77,0.49,
7.5251,state,3,31.9377,3.078,-0.0440,,,31.0
7.5254,state,4,45.4731,-3.078,0.0879,,,29.0
7.5347,cmd,3,32.0037,,,9.77,0.49,
7.5348,cmd,4,46.3520,,,9.77,0.49,
7.5353,state,3,31.9377,6.996,-0.0147,,,31.0
7.5355,state,4,45.4731,3.638,0.0879,,,30.0
7.5448,cmd,3,32.0037,,,9.77,0.49,
7.5448,cmd,4,46.3520,,,9.77,0.49,
7.5454,state,3,31.9377,-1.399,-0.0147,,,31.0
7.5455,state,4,45.4731,8.115,0.0879,,,30.0
7.5547,cmd,3,32.0037,,,9.77,0.49,
