t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
1.1905,state,4,45.6489,0.839,-0.0879,,,30.0
1.1998,cmd,3,31.9597,,,79.37,2.98,
1.1998,cmd,4,45.6269,,,79.37,2.98,
1.2004,state,3,31.9597,-5.876,-0.0440,,,31.0
1.2005,state,4,45.6489,-4.197,-0.1465,,,30.0
1.2098,cmd,3,31.9597,,,79.37,2.98,
1.2098,cmd,4,45.6269,,,79.37,2.98,
1.2104,state,3,31.9597,1.959,-0.0147,,,31.0
1.2105,state,4,45.6489,-4.197,-0.0879,,,30.0
1.2199,cmd,3,31.9597,,,79.37,2.98,
1.2199,cmd,4,45.6269,,,79.37,2.98,
1.2205,state,3,31.9597,-4.197,-0.0440,,,31.0
1.2206,state,4,45.6489,3.078,-0.1465,,,30.0
1.2298,cmd,3,31.9597,,,79.37,2.98,
1.2298,cmd,4,45.6269,,,79.37,2.98,
1.2304,state,3,31.9597,-3.078,-0.1026,,,31.0
1.2306,state,4,45.6489,-0.280,-0.0879,,,30.0
1.2398,cmd,3,31.9597,,,79.37,2.98,
1.2398,cmd,4,45.6269,,,79.37,2.98,
1.2404,state,3,31.9597,-2.518,-0.0733,,,31.0
1.2405,state,4,45.6489,-7.555,-0.0879,,,30.0
1.2498,cmd,3,31.9597,,,79.37,2.98,
1.2498,cmd,4,45.6269,,,79.37,2.98,
1.2504,state,3,31.9597,2.518,-0.0733,,,31.0
1.2505,state,4,45.6489,1.399,-0.0879,,,30.0
1.2598,cmd,3,31.9597,,,79.37,2.98,
1.2598,cmd,4,45.6269,,,79.37,2.98,
1.2604,state,3,31.9597,-6.436,-0.0440,,,31.0
1.2605,state,4,45.6489,-3.078,-0.0879,,,30.0
1.2698,cmd,3,31.9597,,,79.37,2.98,
1.2698,cmd,4,45.6269,,,79.37,2.98,
1.2704,state,3,31.9597,-0.280,-0.0440,,,31.0
1.2706,state,4,45.6489,-0.839,-0.1465,,,30.0
1.2798,cmd,3,31.9597,,,79.37,2.98,
1.2798,cmd,4,45.6269,,,79.37,2.98,
1.2804,state,3,31.9597,2.518,-0.0440,,,31.0
1.2806,state,4,45.6489,-1.959,-0.0879,,,30.0
1.2898,cmd,3,31.9597,,,79.37,2.98,
1.2898,cmd,4,45.6269,,,79.37,2.98,
1.2904,state,3,31.9597,2.518,-0.0440,,,31.0
1.2905,state,4,45.6489,6.996,-0.1465,,,30.0
1.2998,cmd,3,31.9597,,,79.37,2.98,
1.2998,cmd,4,45.6269,,,79.37,2.98,
1.3004,state,3,31.9597,-0.280,-0.0440,,,31.0
1.3005,state,4,45.6489,1.399,-0.1465,,,30.0
1.3098,cmd,3,31.9597,,,79.37,2.98,
1.3099,cmd,4,45.6269,,,79.37,2.98,
1.3105,state,3,31.9597,-0.280,-0.1026,,,31.0
1.3106,state,4,45.6489,-0.280,-0.1465,,,30.0
1.3198,cmd,3,31.9597,,,79.37,2.98,
1.3198,cmd,4,45.6269,,,79.37,2.98,
1.3205,state,3,31.9597,-3.638,-0.0733,,,31.0
1.3206,state,4,45.6489,0.839,-0.0879,,,30.0
1.3298,cmd,3,31.9597,,,79.37,2.98,
1.3298,cmd,4,45.6269,,,79.37,2.98,
1.3305,state,3,31.9597,4.757,-0.0147,,,31.0
1.3305,state,4,45.6489,3.078,-0.0879,,,30.0
1.3399,cmd,3,31.9597,,,79.37,2.98,
1.3399,cmd,4,45.6269,,,79.37,2.98,
1.3405,state,3,31.9597,0.839,-0.0440,,,31.0
1.3406,state,4,45.6489,-1.399,-0.0879,,,30.0
1.3498,cmd,3,31.9597,,,79.37,2.98,
1.3498,cmd,4,45.6269,,,79.37,2.98,
1.3504,state,3,31.9597,3.638,-0.0440,,,31.0
1.3508,state,4,45.6489,1.399,-0.0879,,,30.0
1.3599,cmd,3,31.9597,,,79.37,2.98,
1.3599,cmd,4,45.6269,,,79.37,2.98,
1.3604,state,3,31.9597,0.280,-0.0733,,,31.0
1.3606,state,4,45.6489,1.959,-0.1465,,,30.0
1.3699,cmd,3,31.9597,,,79.37,2.98,
1.3699,cmd,4,45.6269,,,79.37,2.98,
1.3705,state,3,31.9597,-5.317,-0.0147,,,31.0
1.3710,state,4,45.6489,-2.518,-0.1465,,,30.0
1.3798,cmd,3,31.9597,,,79.37,2.98,
1.3798,cmd,4,45.6269,,,79.37,2.98,
1.3803,state,3,31.9597,-1.399,-0.0733,,,31.0
1.3809,state,4,45.6489,2.518,-0.1465,,,30.0
1.3899,cmd,3,31.9597,,,79.37,2.98,
1.3899,cmd,4,45.6269,,,79.37,2.98,
1.3903,state,3,31.9597,1.959,-0.0733,,,31.0
1.3909,state,4,45.6489,-0.839,-0.0879,,,30.0
1.3999,cmd,3,31.9597,,,79.37,2.98,
1.3999,cmd,4,45.6269,,,79.37,2.98,
1.4003,state,3,31.9597,4.197,-0.0440,,,31.0
1.4009,state,4,45.6489,-5.876,-0.0879,,,30.0
1.4099,cmd,3,31.9597,,,79.37,2.98,
1.4099,cmd,4,45.6269,,,79.37,2.98,
1.4104,state,3,31.9597,-2.518,-0.0733,,,31.0
1.4105,state,4,45.6489,-4.197,-0.0879,,,30.0
1.4199,cmd,3,31.9597,,,79.37,2.98,
1.4199,cmd,4,45.6269,,,79.37,2.98,
1.4203,state,3,31.9597,-0.839,-0.0440,,,31.0
1.4206,state,4,45.6489,-0.839,-0.0879,,,30.0
1.4299,cmd,3,31.9597,,,79.37,2.98,
1.4299,cmd,4,45.6269,,,79.37,2.98,
1.4303,state,3,31.9597,-3.078,-0.0440,,,31.0
1.4309,state,4,45.6489,1.399,-0.0879,,,30.0
1.4399,cmd,3,31.9597,,,79.37,2.98,
1.4399,cmd,4,45.6269,,,79.37,2.98,
1.4405,state,3,31.9597,1.399,-0.0733,,,31.0
1.4406,state,4,45.6489,1.399,-0.1465,,,30.0
1.4498,cmd,3,31.9597,,,79.37,2.98,
1.4498,cmd,4,45.6269,,,79.37,2.98,
1.4504,state,3,31.9597,7.555,-0.0440,,,31.0
1.4505,state,4,45.6489,5.317,-0.0879,,,30.0
1.4599,cmd,3,31.9597,,,79.37,2.98,
1.4599,cmd,4,45.6269,,,79.37,2.98,
1.4604,state,3,31.9597,-3.638,-0.0147,,,31.0
1.4606,state,4,45.6489,5.876,-0.0879,,,30.0
1.4699,cmd,3,31.9597,,,79.37,2.98,
1.4699,cmd,4,45.6269,,,79.37,2.98,
1.4704,state,3,31.9597,1.399,-0.0733,,,31.0
1.4708,state,4,45.6489,-2.518,-0.0879,,,30.0
1.4798,cmd,3,31.9597,,,79.37,2.98,
1.4798,cmd,4,45.6269,,,79.37,2.98,
1.4804,state,3,31.9597,-1.399,0.0147,,,31.0
1.4805,state,4,45.6489,-0.280,-0.1465,,,30.0
1.4899,cmd,3,31.9597,,,79.37,2.98,
1.4899,cmd,4,45.6269,,,79.37,2.98,
1.4904,state,3,31.9597,1.399,-0.0733,,,31.0
1.4906,state,4,45.6489,-1.399,-0.0879,,,30.0
1.4998,cmd,3,31.9597,,,79.37,2.98,
1.4999,cmd,4,45.6269,,,79.37,2.98,
1.5004,state,3,31.9597,6.996,-0.0733,,,31.0
1.5005,state,4,45.6489,5.317,-0.1465,,,30.0
1.5098,cmd,3,31.9597,,,79.37,2.98,
1.5099,cmd,4,45.6269,,,79.37,2.98,
1.5104,state,3,31.9597,4.757,-0.0147,,,31.0
1.5108,state,4,45.6489,0.280,-0.0879,,,30.0
1.5201,cmd,3,31.9597,,,79.37,2.98,
1.5201,cmd,4,45.6269,,,79.37,2.98,
1.5205,state,3,31.9597,-2.518,-0.0733,,,31.0
1.5207,state,4,45.6489,-0.839,-0.1465,,,30.0
1.5299,cmd,3,31.9597,,,79.37,2.98,
1.5299,cmd,4,45.6269,,,79.37,2.98,
1.5304,state,3,31.9597,-3.078,0.0147,,,31.0
1.5310,state,4,45.6489,1.399,-0.1465,,,30.0
1.5399,cmd,3,31.9597,,,79.37,2.98,
1.5399,cmd,4,45.6269,,,79.37,2.98,
1.5403,state,3,31.9597,2.518,-0.0733,,,31.0
1.5408,state,4,45.6489,-5.876,-0.1465,,,30.0
1.5500,cmd,3,31.9597,,,79.37,2.98,
1.5500,cmd,4,45.6269,,,79.37,2.98,
1.5504,state,3,31.9597,-1.959,-0.0440,,,31.0
1.5506,state,4,45.6489,3.638,-0.1465,,,30.0
1.5599,cmd,3,31.9597,,,79.37,2.98,
1.5599,cmd,4,45.6269,,,79.37,2.98,
1.5604,state,3,31.9597,0.280,-0.0440,,,31.0
1.5606,state,4,45.6489,1.959,-0.0879,,,30.0
1.5699,cmd,3,31.9597,,,79.37,2.98,
1.5699,cmd,4,45.6269,,,79.37,2.98,
1.5704,state,3,31.9597,-0.280,-0.0440,,,31.0
1.5706,state,4,45.6489,-4.197,-0.0879,,,30.0
1.5800,cmd,3,31.9597,,,79.37,2.98,
1.5800,cmd,4,45.6269,,,79.37,2.98,
1.5804,state,3,31.9597,0.280,-0.0440,,,31.0
1.5806,state,4,45.6489,1.399,-0.0879,,,30.0
1.5899,cmd,3,31.9597,,,79.37,2.98,
1.5900,cmd,4,45.6269,,,79.37,2.98,
1.5904,state,3,31.9597,5.876,-0.0440,,,31.0
1.5906,state,4,45.6489,-1.399,-0.1465,,,30.0
1.5998,cmd,3,31.9597,,,79.37,2.98,
1.5999,cmd,4,45.6269,,,79.37,2.98,
1.6005,state,3,31.9597,-2.518,-0.0733,,,31.0
1.6006,state,4,45.6489,-3.078,-0.0879,,,30.0
1.6099,cmd,3,31.9597,,,79.37,2.98,
1.6100,cmd,4,45.6269,,,79.37,2.98,
1.6104,state,3,31.9597,6.996,-0.1026,,,31.0
1.6106,state,4,45.6269,-6.436,-0.1465,,,30.0
1.6199,cmd,3,31.9597,,,79.37,2.98,
1.6199,cmd,4,45.6269,,,79.37,2.98,
1.6205,state,3,31.9597,-8.115,-0.1026,,,31.0
1.6206,state,4,45.6489,0.280,-0.1465,,,30.0
1.6299,cmd,3,31.9597,,,79.37,2.98,
1.6299,cmd,4,45.6269,,,79.37,2.98,
1.6304,state,3,31.9597,0.280,-0.0147,,,31.0
1.6306,state,4,45.6489,1.399,-0.0879,,,30.0
1.6399,cmd,3,31.9597,,,79.37,2.98,
1.6399,cmd,4,45.6269,,,79.37,2.98,
1.6405,state,3,31.9597,2.518,-0.0733,,,31.0
1.6407,state,4,45.6489,-2.518,-0.1465,,,30.0
1.6499,cmd,3,31.9597,,,79.37,2.98,
1.6499,cmd,4,45.6269,,,79.37,2.98,
1.6505,state,3,31.9597,-0.280,-0.0440,,,31.0
1.6506,state,4,45.6489,1.959,-0.0879,,,30.0
1.6599,cmd,3,31.9597,,,79.37,2.98,
1.6599,cmd,4,45.6269,,,79.37,2.98,
1.6605,state,3,31.9597,-1.959,-0.0733,,,31.0
1.6606,state,4,45.6489,0.280,-0.0879,,,30.0
1.6699,cmd,3,31.9597,,,79.37,2.98,
1.6699,cmd,4,45.6269,,,79.37,2.98,
1.6705,state,3,31.9597,-6.436,0.0147,,,31.0
1.6706,state,4,45.6489,-3.638,-0.0879,,,30.0
1.6799,cmd,3,31.9597,,,79.37,2.98,
1.6800,cmd,4,45.6269,,,79.37,2.98,
1.6804,state,3,31.9597,-0.280,-0.0733,,,31.0
1.6806,state,4,45.6269,-4.757,-0.0879,,,30.0
1.6899,cmd,3,31.9597,,,79.37,2.98,
1.6899,cmd,4,45.6269,,,79.37,2.98,
1.6905,state,3,31.9597,0.280,-0.1026,,,31.0
1.6906,state,4,45.6489,-4.197,-0.0879,,,30.0
1.6999,cmd,3,31.9597,,,79.37,2.98,
1.6999,cmd,4,45.6269,,,79.37,2.98,
1.7004,state,3,31.9597,0.839,-0.0147,,,31.0
1.7006,state,4,45.6489,-3.078,-0.1465,,,30.0
1.7099,cmd,3,31.9597,,,79.37,2.98,
1.7099,cmd,4,45.6269,,,79.37,2.98,
1.7104,state,3,31.9597,0.839,-0.0147,,,31.0
1.7106,state,4,45.6489,0.839,-0.0879,,,30.0
1.7198,cmd,3,31.9597,,,79.37,2.98,
1.7199,cmd,4,45.6269,,,79.37,2.98,
1.7205,state,3,31.9597,3.078,-0.0440,,,31.0
1.7206,state,4,45.6489,-9.234,-0.1465,,,30.0
1.7299,cmd,3,31.9597,,,79.37,2.98,
1.7299,cmd,4,45.6269,,,79.37,2.98,
1.7305,state,3,31.9597,-3.078,-0.0733,,,31.0
1.7306,state,4,45.6489,0.839,-0.1465,,,30.0
1.7399,cmd,3,31.9597,,,79.37,2.98,
1.7399,cmd,4,45.6269,,,79.37,2.98,
1.7405,state,3,31.9597,1.399,-0.0440,,,31.0
1.7406,state,4,45.6489,-3.078,-0.0879,,,30.0
1.7499,cmd,3,31.9597,,,79.37,2.98,
1.7499,cmd,4,45.6269,,,79.37,2.98,
1.7504,state,3,31.9597,1.959,-0.1026,,,31.0
1.7506,state,4,45.6489,1.399,-0.0879,,,30.0
1.7599,cmd,3,31.9597,,,79.37,2.98,
1.7600,cmd,4,45.6269,,,79.37,2.98,
1.7605,state,3,31.9597,-2.518,-0.0440,,,31.0
1.7610,state,4,45.6489,0.280,-0.0879,,,30.0
1.7699,cmd,3,31.9597,,,79.37,2.98,
1.7700,cmd,4,45.6269,,,79.37,2.98,
1.7705,state,3,31.9597,-0.280,-0.0733,,,31.0
1.7709,state,4,45.6489,-1.959,-0.0879,,,30.0
1.7799,cmd,3,31.9597,,,79.37,2.98,
1.7800,cmd,4,45.6269,,,79.37,2.98,
1.7806,state,3,31.9597,-0.839,-0.0440,,,31.0
1.7806,state,4,45.6489,-4.757,-0.1465,,,30.0
1.7900,cmd,3,31.9597,,,79.37,2.98,
1.7900,cmd,4,45.6269,,,79.37,2.98,
1.7906,state,3,31.9597,-1.959,-0.0733,,,31.0
1.7911,state,4,45.6489,0.839,-0.0879,,,30.0
1.7999,cmd,3,31.9597,,,79.37,2.98,
1.8000,cmd,4,45.6269,,,79.37,2.98,
1.8005,state,3,31.9597,-0.839,-0.0733,,,31.0
1.8007,state,4,45.6489,1.399,-0.1465,,,30.0
1.8099,cmd,3,31.9597,,,79.37,2.98,
1.8099,cmd,4,45.6269,,,79.37,2.98,
1.8104,state,3,31.9597,-7.555,-0.1026,,,31.0
1.8106,state,4,45.6489,-0.839,-0.0879,,,30.0
1.8199,cmd,3,31.9597,,,79.37,2.98,
1.8200,cmd,4,45.6269,,,79.37,2.98,
1.8205,state,3,31.9597,4.197,-0.0733,,,31.0
1.8210,state,4,45.6489,-1.399,-0.0879,,,30.0
1.8299,cmd,3,31.9597,,,79.37,2.98,
1.8300,cmd,4,45.6269,,,79.37,2.98,
1.8304,state,3,31.9597,1.959,-0.0733,,,31.0
1.8309,state,4,45.6489,0.839,-0.1465,,,30.0
1.8399,cmd,3,31.9597,,,79.37,2.98,
1.8399,cmd,4,45.6269,,,79.37,2.98,
1.8404,state,3,31.9597,-8.675,-0.0440,,,31.0
1.8409,state,4,45.6489,-1.959,-0.1465,,,30.0
1.8500,cmd,3,31.9597,,,79.37,2.98,
1.8500,cmd,4,45.6269,,,79.37,2.98,
1.8505,state,3,31.9597,1.959,-0.0733,,,31.0
1.8509,state,4,45.6489,-3.078,-0.0879,,,30.0
1.8599,cmd,3,31.9597,,,79.37,2.98,
1.8599,cmd,4,45.6269,,,79.37,2.98,
1.8604,state,3,31.9597,4.197,-0.0733,,,31.0
1.8610,state,4,45.6489,0.839,-0.1465,,,30.0
1.8699,cmd,3,31.9597,,,79.37,2.98,
1.8699,cmd,4,45.6269,,,79.37,2.98,
1.8704,state,3,31.9597,-1.399,-0.0147,,,31.0
1.8709,state,4,45.6489,-3.078,-0.1465,,,30.0
1.8800,cmd,3,31.9597,,,79.37,2.98,
1.8800,cmd,4,45.6269,,,79.37,2.98,
1.8805,state,3,31.9597,1.959,-0.0147,,,31.0
1.8810,state,4,45.6489,-0.280,-0.0879,,,30.0
1.8899,cmd,3,31.9597,,,79.37,2.98,
1.8899,cmd,4,45.6269,,,79.37,2.98,
1.8904,state,3,31.9597,3.078,-0.0733,,,31.0
1.8909,state,4,45.6489,-0.280,-0.0879,,,30.0
1.8999,cmd,3,31.9597,,,79.37,2.98,
1.8999,cmd,4,45.6269,,,79.37,2.98,
1.9004,state,3,31.9597,-3.638,-0.0440,,,31.0
1.9009,state,4,45.6489,-0.280,-0.0879,,,30.0
1.9100,cmd,3,31.9597,,,79.37,2.98,
1.9100,cmd,4,45.6269,,,79.37,2.98,
1.9106,state,3,31.9597,-2.518,-0.0440,,,31.0
1.9107,state,4,45.6489,5.317,-0.1465,,,30.0
1.9200,cmd,3,31.9597,,,79.37,2.98,
1.9200,cmd,4,45.6269,,,79.37,2.98,
1.9205,state,3,31.9597,4.197,-0.1026,,,31.0
1.9210,state,4,45.6489,1.399,-0.0879,,,30.0
1.9299,cmd,3,31.9597,,,79.37,2.98,
1.9299,cmd,4,45.6269,,,79.37,2.98,
1.9306,state,3,31.9597,-6.996,-0.0440,,,31.0
1.9306,state,4,45.6489,0.839,-0.1465,,,30.0
1.9400,cmd,3,31.9597,,,79.37,2.98,
1.9400,cmd,4,45.6269,,,79.37,2.98,
1.9405,state,3,31.9597,3.078,-0.0733,,,31.0
1.9409,state,4,45.6489,-4.757,-0.0879,,,30.0
1.9500,cmd,3,31.9597,,,79.37,2.98,
1.9500,cmd,4,45.6269,,,79.37,2.98,
1.9506,state,3,31.9597,-5.317,-0.0733,,,31.0
1.9507,state,4,45.6489,6.996,-0.1465,,,30.0
1.9599,cmd,3,31.9597,,,79.37,2.98,
1.9600,cmd,4,45.6269,,,79.37,2.98,
1.9604,state,3,31.9597,0.839,-0.0440,,,31.0
1.9609,state,4,45.6489,-0.839,-0.0879,,,30.0
1.9701,cmd,3,31.9597,,,79.37,2.98,
1.9701,cmd,4,45.6269,,,79.37,2.98,
1.9707,state,3,31.9597,1.959,-0.0440,,,31.0
1.9708,state,4,45.6489,1.399,-0.0879,,,30.0
1.9799,cmd,3,31.9597,,,79.37,2.98,
1.9800,cmd,4,45.6269,,,79.37,2.98,
1.9806,state,3,31.9597,5.317,-0.0440,,,31.0
1.9806,state,4,45.6489,-0.839,-0.0879,,,30.0
1.9899,cmd,3,31.9597,,,79.37,2.98,
1.9899,cmd,4,45.6269,,,79.37,2.98,
1.9905,state,3,31.9597,-1.399,-0.0733,,,31.0
1.9906,state,4,45.6489,-1.399,-0.0879,,,30.0
2.0000,cmd,3,31.9597,,,79.37,2.98,
2.0000,cmd,4,45.6269,,,79.37,2.98,
2.0006,state,3,31.9597,-0.839,-0.0733,,,31.0
2.0007,state,4,45.6489,-4.197,-0.1465,,,30.0
2.0100,cmd,3,31.9597,,,79.37,2.98,
2.0100,cmd,4,45.6269,,,79.37,2.98,
2.0105,state,3,31.9597,-1.399,-0.0440,,,31.0
2.0110,state,4,45.6489,-4.757,-0.1465,,,30.0
2.0199,cmd,3,31.9597,,,79.37,2.98,
2.0199,cmd,4,45.6269,,,79.37,2.98,
2.0204,state,3,31.9597,-9.234,-0.0733,,,31.0
2.0210,state,4,45.6489,-3.078,-0.1465,,,30.0
2.0300,cmd,3,31.9597,,,79.37,2.98,
2.0300,cmd,4,45.6269,,,79.37,2.98,
2.0305,state,3,31.9597,0.839,-0.0440,,,31.0
2.0311,state,4,45.6489,3.078,-0.0879,,,30.0
2.0399,cmd,3,31.9597,,,79.37,2.98,
2.0399,cmd,4,45.6269,,,79.37,2.98,
2.0405,state,3,31.9597,0.839,-0.1026,,,31.0
2.0409,state,4,45.6489,0.280,-0.0879,,,30.0
2.0500,cmd,3,31.9597,,,79.37,2.98,
2.0501,cmd,4,45.6269,,,79.37,2.98,
2.0506,state,3,31.9597,-0.839,-0.0147,,,31.0
2.0508,state,4,45.6269,-4.757,-0.0879,,,30.0
2.0600,cmd,3,31.9597,,,79.37,2.98,
2.0601,cmd,4,45.6269,,,79.37,2.98,
2.0606,state,3,31.9597,3.638,-0.0440,,,31.0
2.0610,state,4,45.6489,-4.757,-0.0879,,,30.0
2.0699,cmd,3,31.9597,,,79.37,2.98,
2.0700,cmd,4,45.6269,,,79.37,2.98,
2.0705,state,3,31.9597,1.399,-0.0733,,,31.0
2.0710,state,4,45.6489,4.197,-0.1465,,,30.0
2.0800,cmd,3,31.9597,,,79.37,2.98,
2.0800,cmd,4,45.6269,,,79.37,2.98,
2.0805,state,3,31.9597,-0.280,-0.0733,,,31.0
2.0809,state,4,45.6489,3.638,-0.1465,,,30.0
2.0900,cmd,3,31.9597,,,79.37,2.98,
2.0900,cmd,4,45.6269,,,79.37,2.98,
2.0905,state,3,31.9597,0.839,-0.1026,,,31.0
2.0911,state,4,45.6489,1.399,-0.0879,,,30.0
2.0999,cmd,3,31.9597,,,79.37,2.98,
2.1000,cmd,4,45.6269,,,79.37,2.98,
2.1005,state,3,31.9597,-3.638,-0.0733,,,31.0
2.1009,state,4,45.6489,3.638,-0.0879,,,30.0
2.1099,cmd,3,31.9597,,,79.37,2.98,
2.1100,cmd,4,45.6269,,,79.37,2.98,
2.1105,state,3,31.9597,3.638,-0.0733,,,31.0
2.1110,state,4,45.6489,-1.959,-0.1465,,,30.0
2.1200,cmd,3,31.9597,,,79.37,2.98,
2.1200,cmd,4,45.6269,,,79.37,2.98,
2.1206,state,3,31.9597,-4.757,-0.1319,,,31.0
2.1207,state,4,45.6489,3.078,-0.0879,,,30.0
2.1300,cmd,3,31.9597,,,79.37,2.98,
2.1300,cmd,4,45.6269,,,79.37,2.98,
2.1306,state,3,31.9597,0.839,-0.0733,,,31.0
2.1307,state,4,45.6489,5.317,-0.1465,,,30.0
2.1400,cmd,3,31.9597,,,79.37,2.98,
2.1400,cmd,4,45.6269,,,79.37,2.98,
2.1406,state,3,31.9597,0.280,-0.0440,,,31.0
2.1408,state,4,45.6489,3.078,-0.1465,,,30.0
2.1500,cmd,3,31.9597,,,79.37,2.98,
2.1501,cmd,4,45.6269,,,79.37,2.98,
2.1507,state,3,31.9597,1.959,-0.1026,,,31.0
2.1507,state,4,45.6489,1.959,-0.1465,,,30.0
2.1600,cmd,3,31.9597,,,79.37,2.98,
2.1600,cmd,4,45.6269,,,79.37,2.98,
2.1606,state,3,31.9597,-4.197,-0.0440,,,31.0
2.1607,state,4,45.6489,-1.959,-0.1465,,,30.0
2.1700,cmd,3,31.9597,,,79.37,2.98,
2.1700,cmd,4,45.6269,,,79.37,2.98,
2.1706,state,3,31.9597,-6.996,-0.0733,,,31.0
2.1706,state,4,45.6489,3.078,-0.1465,,,30.0
2.1800,cmd,3,31.9597,,,79.37,2.98,
2.1800,cmd,4,45.6269,,,79.37,2.98,
2.1805,state,3,31.9597,-0.839,-0.0733,,,31.0
2.1810,state,4,45.6489,1.959,-0.0879,,,30.0
2.1900,cmd,3,31.9597,,,79.37,2.98,
2.1900,cmd,4,45.6269,,,79.37,2.98,
2.1905,state,3,31.9597,3.638,-0.0440,,,31.0
2.1910,state,4,45.6489,-4.197,-0.0879,,,30.0
2.2001,cmd,3,31.9597,,,79.37,2.98,
2.2001,cmd,4,45.6269,,,79.37,2.98,
2.2005,state,3,31.9597,0.839,-0.0440,,,31.0
2.2011,state,4,45.6489,-0.839,-0.1465,,,30.0
2.2101,cmd,3,31.9597,,,79.37,2.98,
2.2102,cmd,4,45.6269,,,79.37,2.98,
2.2107,state,3,31.9597,1.959,-0.0733,,,31.0
2.2108,state,4,45.6489,-1.959,-0.1465,,,30.0
2.2200,cmd,3,31.9597,,,79.37,2.98,
2.2200,cmd,4,45.6269,,,79.37,2.98,
2.2206,state,3,31.9597,-1.959,-0.0440,,,31.0
2.2207,state,4,45.6489,-1.399,-0.1465,,,30.0
2.2299,cmd,3,31.9597,,,79.37,2.98,
2.2300,cmd,4,45.6269,,,79.37,2.98,
2.2306,state,3,31.9597,4.757,-0.0147,,,31.0
2.2306,state,4,45.6489,-1.399,-0.0879,,,30.0
2.2400,cmd,3,31.9597,,,79.37,2.98,
2.2400,cmd,4,45.6269,,,79.37,2.98,
2.2406,state,3,31.9597,2.518,0.0147,,,31.0
2.2407,state,4,45.6489,2.518,-0.1465,,,30.0
2.2500,cmd,3,31.9597,,,79.37,2.98,
2.2500,cmd,4,45.6269,,,79.37,2.98,
2.2505,state,3,31.9597,6.996,-0.0733,,,31.0
2.2511,state,4,45.6489,-2.518,-0.0879,,,30.0
2.2600,cmd,3,31.9597,,,79.37,2.98,
2.2600,cmd,4,45.6269,,,79.37,2.98,
2.2606,state,3,31.9597,1.399,-0.1026,,,31.0
2.2607,state,4,45.6489,-2.518,-0.1465,,,30.0
2.2700,cmd,3,31.9597,,,79.37,2.98,
2.2700,cmd,4,45.6269,,,79.37,2.98,
2.2706,state,3,31.9597,2.518,-0.0440,,,31.0
2.2707,state,4,45.6489,3.078,-0.1465,,,30.0
2.2800,cmd,3,31.9597,,,79.37,2.98,
2.2800,cmd,4,45.6269,,,79.37,2.98,
2.2806,state,3,31.9597,-4.197,-0.0147,,,31.0
2.2806,state,4,45.6489,0.280,-0.1465,,,30.0
2.2899,cmd,3,31.9597,,,79.37,2.98,
2.2900,cmd,4,45.6269,,,79.37,2.98,
2.2905,state,3,31.9597,2.518,-0.0733,,,31.0
2.2906,state,4,45.6269,-0.839,-0.1465,,,30.0
2.3000,cmd,3,31.9597,,,79.37,2.98,
2.3000,cmd,4,45.6269,,,79.37,2.98,
2.3007,state,3,31.9597,-5.317,-0.0733,,,31.0
2.3007,state,4,45.6489,0.839,-0.0879,,,30.0
2.3100,cmd,3,31.9597,,,79.37,2.98,
2.3100,cmd,4,45.6269,,,79.37,2.98,
2.3106,state,3,31.9597,0.839,-0.1026,,,31.0
2.3107,state,4,45.6489,4.197,-0.0879,,,30.0
2.3200,cmd,3,31.9597,,,79.37,2.98,
2.3200,cmd,4,45.6269,,,79.37,2.98,
2.3206,state,3,31.9597,-0.839,-0.0440,,,31.0
2.3207,state,4,45.6489,0.839,-0.0879,,,30.0
2.3300,cmd,3,31.9597,,,79.37,2.98,
2.3301,cmd,4,45.6269,,,79.37,2.98,
2.3307,state,3,31.9597,0.839,-0.1026,,,31.0
2.3307,state,4,45.6489,-2.518,-0.1465,,,30.0
2.3400,cmd,3,31.9597,,,79.37,2.98,
2.3400,cmd,4,45.6269,,,79.37,2.98,
2.3406,state,3,31.9597,-0.839,-0.1026,,,31.0
2.3407,state,4,45.6489,-4.197,-0.1465,,,30.0
2.3500,cmd,3,31.9597,,,79.37,2.98,
2.3500,cmd,4,45.6269,,,79.37,2.98,
2.3506,state,3,31.9597,1.959,-0.1026,,,31.0
2.3507,state,4,45.6489,-0.280,-0.1465,,,30.0
2.3600,cmd,3,31.9597,,,79.37,2.98,
2.3600,cmd,4,45.6269,,,79.37,2.98,
2.3606,state,3,31.9597,0.839,-0.0147,,,31.0
2.3607,state,4,45.6489,-5.876,-0.0879,,,30.0
2.3700,cmd,3,31.9597,,,79.37,2.98,
2.3700,cmd,4,45.6269,,,79.37,2.98,
2.3706,state,3,31.9597,-1.959,-0.1026,,,31.0
2.3707,state,4,45.6489,3.078,-0.0879,,,30.0
2.3800,cmd,3,31.9597,,,79.37,2.98,
2.3800,cmd,4,45.6269,,,79.37,2.98,
2.3806,state,3,31.9597,4.757,-0.0440,,,31.0
2.3807,state,4,45.6489,-0.839,-0.0879,,,30.0
2.3900,cmd,3,31.9597,,,79.37,2.98,
2.3900,cmd,4,45.6269,,,79.37,2.98,
2.3906,state,3,31.9597,4.197,-0.0440,,,31.0
2.3907,state,4,45.6489,2.518,-0.1465,,,30.0
2.4000,cmd,3,31.9597,,,79.37,2.98,
2.4000,cmd,4,45.6269,,,79.37,2.98,
2.4006,state,3,31.9597,-1.959,-0.0147,,,31.0
2.4007,state,4,45.6489,-1.399,-0.1465,,,30.0
