t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
232.5706,cmd,3,31.9597,,,29.30,1.49,
232.5707,cmd,4,47.5386,,,29.30,1.49,
232.5711,state,3,32.0037,-3.078,-0.0440,,,30.0
232.5717,state,4,46.4839,-0.280,0.4396,,,29.0
232.5805,cmd,3,31.9597,,,29.30,1.49,
232.5805,cmd,4,47.5386,,,29.30,1.49,
232.5810,state,3,32.0256,4.197,-0.0440,,,30.0
232.5814,state,4,46.5058,-0.839,0.4396,,,29.0
232.5904,cmd,3,31.9597,,,29.30,1.49,
232.5905,cmd,4,47.5386,,,29.30,1.49,
232.5910,state,3,32.0256,-3.638,-0.0733,,,30.0
232.5911,state,4,46.4839,1.959,0.4982,,,29.0
232.6005,cmd,3,31.9597,,,29.30,1.49,
232.6005,cmd,4,47.5386,,,29.30,1.49,
232.6010,state,3,32.0256,-0.280,-0.0733,,,30.0
232.6013,state,4,46.5058,1.959,0.4396,,,29.0
232.6106,cmd,3,31.9597,,,29.30,1.49,
232.6106,cmd,4,47.5386,,,29.30,1.49,
232.6112,state,3,32.0256,-0.280,-0.0440,,,30.0
232.6112,state,4,46.4839,-0.839,0.4396,,,29.0
232.6204,cmd,3,31.9597,,,29.30,1.49,
232.6204,cmd,4,47.5386,,,29.30,1.49,
232.6210,state,3,32.0037,-2.518,-0.0440,,,30.0
232.6214,state,4,46.4839,-3.078,0.4982,,,29.0
232.6305,cmd,3,31.9597,,,29.30,1.49,
232.6305,cmd,4,47.5386,,,29.30,1.49,
232.6310,state,3,32.0256,-3.078,-0.0147,,,30.0
232.6314,state,4,46.4839,4.197,0.4982,,,29.0
232.6404,cmd,3,31.9597,,,29.30,1.49,
232.6404,cmd,4,47.5386,,,29.30,1.49,
232.6410,state,3,32.0256,6.436,-0.1026,,,30.0
232.6414,state,4,46.4839,2.518,0.4396,,,29.0
232.6504,cmd,3,31.9597,,,29.30,1.49,
232.6504,cmd,4,47.5386,,,29.30,1.49,
232.6509,state,3,32.0256,2.518,-0.0733,,,30.0
232.6514,state,4,46.4839,3.078,0.4396,,,29.0
232.6604,cmd,3,31.9597,,,29.30,1.49,
232.6605,cmd,4,47.5386,,,29.30,1.49,
232.6609,state,3,32.0256,-3.638,-0.1026,,,30.0
232.6614,state,4,46.4839,-5.317,0.4396,,,29.0
232.6705,cmd,3,31.9597,,,29.30,1.49,
232.6705,cmd,4,47.5386,,,29.30,1.49,
232.6710,state,3,32.0256,0.280,-0.0440,,,30.0
232.6714,state,4,46.4839,-1.399,0.4982,,,29.0
232.6805,cmd,3,31.9597,,,29.30,1.49,
232.6805,cmd,4,47.5386,,,29.30,1.49,
232.6811,state,3,32.0256,-3.078,-0.0733,,,30.0
232.6812,state,4,46.5058,-0.839,0.4396,,,29.0
232.6904,cmd,3,31.9597,,,29.30,1.49,
232.6905,cmd,4,47.5386,,,29.30,1.49,
232.6910,state,3,32.0256,3.638,-0.0440,,,30.0
232.6914,state,4,46.4839,-1.399,0.4396,,,29.0
232.7005,cmd,3,31.9597,,,29.30,1.49,
232.7005,cmd,4,47.5386,,,29.30,1.49,
232.7011,state,3,32.0256,0.839,-0.0440,,,30.0
232.7012,state,4,46.4839,0.280,0.4396,,,29.0
232.7105,cmd,3,31.9597,,,29.30,1.49,
232.7105,cmd,4,47.5386,,,29.30,1.49,
232.7111,state,3,32.0037,-4.757,-0.1319,,,30.0
232.7112,state,4,46.5058,6.996,0.4396,,,29.0
232.7205,cmd,3,31.9597,,,29.30,1.49,
232.7205,cmd,4,47.5386,,,29.30,1.49,
232.7211,state,3,32.0256,-3.638,-0.0733,,,30.0
232.7212,state,4,46.4839,1.399,0.4982,,,29.0
232.7305,cmd,3,31.9597,,,29.30,1.49,
232.7305,cmd,4,47.5386,,,29.30,1.49,
232.7311,state,3,32.0256,3.078,-0.0733,,,30.0
232.7312,state,4,46.4839,2.518,0.4982,,,29.0
232.7405,cmd,3,31.9597,,,29.30,1.49,
232.7405,cmd,4,47.5386,,,29.30,1.49,
232.7411,state,3,32.0037,0.280,-0.0733,,,30.0
232.7412,state,4,46.4839,5.876,0.4982,,,29.0
232.7505,cmd,3,31.9597,,,29.30,1.49,
232.7505,cmd,4,47.5386,,,29.30,1.49,
232.7511,state,3,32.0256,-0.280,-0.0733,,,30.0
232.7512,state,4,46.4839,-4.197,0.4982,,,29.0
232.7605,cmd,3,31.9597,,,29.30,1.49,
232.7605,cmd,4,47.5386,,,29.30,1.49,
232.7611,state,3,32.0256,-6.996,-0.0733,,,30.0
232.7612,state,4,46.4839,1.959,0.4982,,,29.0
232.7705,cmd,3,31.9597,,,29.30,1.49,
232.7706,cmd,4,47.5386,,,29.30,1.49,
232.7712,state,3,32.0256,1.399,-0.1026,,,30.0
232.7712,state,4,46.5058,5.317,0.4396,,,29.0
232.7805,cmd,3,31.9597,,,29.30,1.49,
232.7805,cmd,4,47.5386,,,29.30,1.49,
232.7811,state,3,32.0256,8.115,-0.0440,,,30.0
232.7813,state,4,46.4839,-5.317,0.4396,,,29.0
232.7904,cmd,3,31.9597,,,29.30,1.49,
232.7905,cmd,4,47.5386,,,29.30,1.49,
232.7910,state,3,32.0037,-1.959,-0.0440,,,30.0
232.7912,state,4,46.5058,0.839,0.4982,,,29.0
232.8005,cmd,3,31.9597,,,29.30,1.49,
232.8006,cmd,4,47.5386,,,29.30,1.49,
232.8010,state,3,32.0256,3.078,-0.0440,,,30.0
232.8015,state,4,46.4839,1.399,0.4982,,,29.0
232.8105,cmd,3,31.9597,,,29.30,1.49,
232.8105,cmd,4,47.5386,,,29.30,1.49,
232.8110,state,3,32.0256,-0.280,-0.0733,,,30.0
232.8114,state,4,46.4839,-1.959,0.4982,,,29.0
232.8205,cmd,3,31.9597,,,29.30,1.49,
232.8206,cmd,4,47.5386,,,29.30,1.49,
232.8212,state,3,32.0256,-5.876,-0.0440,,,30.0
232.8212,state,4,46.4839,-3.078,0.4396,,,29.0
232.8305,cmd,3,31.9597,,,29.30,1.49,
232.8306,cmd,4,47.5386,,,29.30,1.49,
232.8312,state,3,32.0256,1.399,-0.0440,,,30.0
232.8312,state,4,46.4839,0.280,0.4982,,,29.0
232.8405,cmd,3,31.9597,,,29.30,1.49,
232.8405,cmd,4,47.5386,,,29.30,1.49,
232.8410,state,3,32.0256,0.839,-0.0733,,,30.0
232.8414,state,4,46.4839,-4.197,0.4396,,,29.0
232.8505,cmd,3,31.9597,,,29.30,1.49,
232.8506,cmd,4,47.5386,,,29.30,1.49,
232.8512,state,3,32.0256,-2.518,-0.1026,,,30.0
232.8512,state,4,46.5058,4.197,0.4396,,,29.0
232.8605,cmd,3,31.9597,,,29.30,1.49,
232.8605,cmd,4,47.5386,,,29.30,1.49,
232.8610,state,3,32.0256,0.839,-0.1026,,,30.0
232.8614,state,4,46.4839,0.839,0.4396,,,29.0
232.8705,cmd,3,31.9597,,,29.30,1.49,
232.8705,cmd,4,47.5386,,,29.30,1.49,
232.8712,state,3,32.0256,-2.518,-0.1319,,,30.0
232.8712,state,4,46.4839,1.959,0.4982,,,29.0
232.8805,cmd,3,31.9597,,,29.30,1.49,
232.8805,cmd,4,47.5386,,,29.30,1.49,
232.8810,state,3,32.0037,0.280,-0.0733,,,30.0
232.8814,state,4,46.4839,-0.280,0.4396,,,29.0
232.8906,cmd,3,31.9597,,,29.30,1.49,
232.8906,cmd,4,47.5386,,,29.30,1.49,
232.8912,state,3,32.0256,1.959,-0.0733,,,30.0
232.8914,state,4,46.4839,0.839,0.4396,,,29.0
232.9005,cmd,3,31.9597,,,29.30,1.49,
232.9005,cmd,4,47.5386,,,29.30,1.49,
232.9010,state,3,32.0037,-4.757,-0.1026,,,30.0
232.9014,state,4,46.4839,1.399,0.4396,,,29.0
232.9105,cmd,3,31.9597,,,29.30,1.49,
232.9106,cmd,4,47.5386,,,29.30,1.49,
232.9111,state,3,32.0256,0.839,-0.0733,,,30.0
232.9115,state,4,46.4839,0.280,0.4396,,,29.0
232.9206,cmd,3,31.9597,,,29.30,1.49,
232.9206,cmd,4,47.5386,,,29.30,1.49,
232.9211,state,3,32.0256,1.959,-0.0733,,,30.0
232.9213,state,4,46.5058,1.399,0.4982,,,29.0
232.9305,cmd,3,31.9597,,,29.30,1.49,
232.9305,cmd,4,47.5386,,,29.30,1.49,
232.9311,state,3,32.0256,-2.518,-0.0733,,,30.0
232.9312,state,4,46.4839,0.839,0.4396,,,29.0
232.9405,cmd,3,31.9597,,,29.30,1.49,
232.9405,cmd,4,47.5386,,,29.30,1.49,
232.9411,state,3,32.0037,-3.078,-0.0733,,,30.0
232.9412,state,4,46.4839,1.959,0.5568,,,29.0
232.9505,cmd,3,31.9597,,,29.30,1.49,
232.9505,cmd,4,47.5386,,,29.30,1.49,
232.9510,state,3,32.0256,3.078,-0.0733,,,30.0
232.9517,state,4,46.4839,-0.839,0.4396,,,29.0
232.9605,cmd,3,31.9597,,,29.30,1.49,
232.9605,cmd,4,47.5386,,,29.30,1.49,
232.9610,state,3,32.0256,-0.280,-0.0440,,,30.0
232.9614,state,4,46.4839,-0.280,0.4396,,,29.0
232.9705,cmd,3,31.9597,,,29.30,1.49,
232.9706,cmd,4,47.5386,,,29.30,1.49,
232.9710,state,3,32.0256,1.959,-0.1026,,,30.0
232.9716,state,4,46.4839,-0.839,0.4982,,,29.0
232.9805,cmd,3,31.9597,,,29.30,1.49,
232.9805,cmd,4,47.5386,,,29.30,1.49,
232.9810,state,3,32.0256,-2.518,-0.0733,,,30.0
232.9814,state,4,46.4839,-5.876,0.4396,,,29.0
232.9905,cmd,3,31.9597,,,29.30,1.49,
232.9905,cmd,4,47.5386,,,29.30,1.49,
232.9911,state,3,32.0037,-3.638,-0.1026,,,30.0
232.9912,state,4,46.4839,-1.399,0.4396,,,29.0
233.0005,cmd,3,31.9597,,,29.30,1.49,
233.0005,cmd,4,47.5386,,,29.30,1.49,
233.0011,state,3,32.0256,0.280,-0.0733,,,30.0
233.0012,state,4,46.5058,0.280,0.4396,,,29.0
233.0106,cmd,3,31.9597,,,29.30,1.49,
233.0106,cmd,4,47.5386,,,29.30,1.49,
233.0112,state,3,32.0256,-3.078,-0.0733,,,30.0
233.0113,state,4,46.4839,-1.959,0.4396,,,29.0
233.0205,cmd,3,31.9597,,,29.30,1.49,
233.0205,cmd,4,47.5386,,,29.30,1.49,
233.0210,state,3,32.0256,0.839,-0.0733,,,30.0
233.0214,state,4,46.4839,0.839,0.4982,,,29.0
233.0305,cmd,3,31.9597,,,29.30,1.49,
233.0305,cmd,4,47.5386,,,29.30,1.49,
233.0310,state,3,32.0256,-1.399,-0.0733,,,30.0
233.0314,state,4,46.4839,-3.078,0.4396,,,29.0
233.0406,cmd,3,31.9597,,,29.30,1.49,
233.0406,cmd,4,47.5386,,,29.30,1.49,
233.0412,state,3,32.0256,0.839,-0.0440,,,30.0
233.0413,state,4,46.4839,0.280,0.4982,,,29.0
233.0506,cmd,3,31.9597,,,29.30,1.49,
233.0506,cmd,4,47.5386,,,29.30,1.49,
233.0511,state,3,32.0256,0.839,-0.1026,,,30.0
233.0515,state,4,46.4839,-1.399,0.4982,,,29.0
233.0606,cmd,3,31.9597,,,29.30,1.49,
233.0606,cmd,4,47.5386,,,29.30,1.49,
233.0611,state,3,32.0256,-0.839,-0.1026,,,30.0
233.0613,state,4,46.4839,-4.197,0.4396,,,29.0
233.0706,cmd,3,31.9597,,,29.30,1.49,
233.0706,cmd,4,47.5386,,,29.30,1.49,
233.0712,state,3,32.0256,-1.399,-0.0440,,,30.0
233.0713,state,4,46.4839,-1.959,0.4396,,,29.0
233.0805,cmd,3,31.9597,,,29.30,1.49,
233.0805,cmd,4,47.5386,,,29.30,1.49,
233.0811,state,3,32.0256,4.197,-0.0733,,,30.0
233.0812,state,4,46.5058,4.197,0.4982,,,29.0
233.0906,cmd,3,31.9597,,,29.30,1.49,
233.0906,cmd,4,47.5386,,,29.30,1.49,
233.0911,state,3,32.0256,-0.839,-0.0440,,,30.0
233.0912,state,4,46.4839,-1.399,0.4396,,,29.0
233.1005,cmd,3,31.9597,,,29.30,1.49,
233.1006,cmd,4,47.5386,,,29.30,1.49,
233.1011,state,3,32.0256,0.280,-0.1319,,,30.0
233.1012,state,4,46.4839,1.399,0.4982,,,29.0
233.1105,cmd,3,31.9597,,,29.30,1.49,
233.1105,cmd,4,47.5386,,,29.30,1.49,
233.1111,state,3,32.0037,-1.959,-0.0440,,,30.0
233.1112,state,4,46.4839,4.197,0.4982,,,29.0
233.1205,cmd,3,31.9597,,,29.30,1.49,
233.1206,cmd,4,47.5386,,,29.30,1.49,
233.1211,state,3,32.0256,-0.280,-0.0440,,,30.0
233.1212,state,4,46.4839,0.839,0.4982,,,29.0
233.1306,cmd,3,31.9597,,,29.30,1.49,
233.1306,cmd,4,47.5386,,,29.30,1.49,
233.1310,state,3,32.0037,-4.757,-0.0733,,,30.0
233.1315,state,4,46.4839,-1.959,0.4982,,,29.0
233.1406,cmd,3,31.9597,,,29.30,1.49,
233.1406,cmd,4,47.5386,,,29.30,1.49,
233.1412,state,3,32.0037,-0.839,-0.0733,,,30.0
233.1413,state,4,46.5058,1.959,0.4396,,,29.0
233.1506,cmd,3,31.9597,,,29.30,1.49,
233.1506,cmd,4,47.5386,,,29.30,1.49,
233.1512,state,3,32.0256,1.399,-0.1026,,,30.0
233.1513,state,4,46.5058,1.959,0.4396,,,29.0
233.1605,cmd,3,31.9597,,,29.30,1.49,
233.1606,cmd,4,47.5386,,,29.30,1.49,
233.1611,state,3,32.0037,-5.876,-0.1026,,,30.0
233.1612,state,4,46.5058,8.675,0.4396,,,29.0
233.1706,cmd,3,31.9597,,,29.30,1.49,
233.1706,cmd,4,47.5386,,,29.30,1.49,
233.1712,state,3,32.0037,1.959,-0.0733,,,30.0
233.1713,state,4,46.4839,-4.197,0.4982,,,29.0
233.1805,cmd,3,31.9597,,,29.30,1.49,
233.1806,cmd,4,47.5386,,,29.30,1.49,
233.1812,state,3,32.0256,5.876,-0.0733,,,30.0
233.1812,state,4,46.4839,-3.078,0.4396,,,29.0
233.1905,cmd,3,31.9597,,,29.30,1.49,
233.1905,cmd,4,47.5386,,,29.30,1.49,
233.1910,state,3,32.0256,2.518,-0.0440,,,30.0
233.1914,state,4,46.4839,1.399,0.4982,,,29.0
233.2006,cmd,3,31.9597,,,29.30,1.49,
233.2006,cmd,4,47.5386,,,29.30,1.49,
233.2011,state,3,32.0037,-3.078,-0.0440,,,30.0
233.2015,state,4,46.4839,4.197,0.4982,,,29.0
233.2106,cmd,3,31.9597,,,29.30,1.49,
233.2107,cmd,4,47.5386,,,29.30,1.49,
233.2112,state,3,32.0037,-9.794,-0.1026,,,30.0
233.2114,state,4,46.4839,4.757,0.4982,,,29.0
233.2205,cmd,3,31.9597,,,29.30,1.49,
233.2205,cmd,4,47.5386,,,29.30,1.49,
233.2211,state,3,32.0256,3.078,-0.0733,,,30.0
233.2212,state,4,46.5058,1.399,0.4982,,,29.0
233.2306,cmd,3,31.9597,,,29.30,1.49,
233.2306,cmd,4,47.5386,,,29.30,1.49,
233.2312,state,3,32.0037,-5.317,-0.0733,,,30.0
233.2313,state,4,46.4839,2.518,0.4396,,,29.0
233.2406,cmd,3,31.9597,,,29.30,1.49,
233.2406,cmd,4,47.5386,,,29.30,1.49,
233.2412,state,3,32.0256,-0.280,-0.1026,,,30.0
233.2413,state,4,46.5058,1.959,0.4396,,,29.0
233.2506,cmd,3,31.9597,,,29.30,1.49,
233.2506,cmd,4,47.5386,,,29.30,1.49,
233.2512,state,3,32.0256,-4.757,-0.0733,,,30.0
233.2513,state,4,46.4839,-2.518,0.4982,,,29.0
233.2606,cmd,3,31.9597,,,29.30,1.49,
233.2606,cmd,4,47.5386,,,29.30,1.49,
233.2612,state,3,32.0256,-0.839,-0.0147,,,30.0
233.2613,state,4,46.4839,0.839,0.4396,,,29.0
233.2706,cmd,3,31.9597,,,29.30,1.49,
233.2706,cmd,4,47.5386,,,29.30,1.49,
233.2712,state,3,32.0256,0.839,-0.0733,,,30.0
233.2713,state,4,46.5058,6.436,0.4396,,,29.0
233.2805,cmd,3,31.9597,,,29.30,1.49,
233.2805,cmd,4,47.5386,,,29.30,1.49,
233.2812,state,3,32.0256,-1.399,-0.1026,,,30.0
233.2813,state,4,46.4839,1.399,0.4982,,,29.0
233.2906,cmd,3,31.9597,,,29.30,1.49,
233.2906,cmd,4,47.5386,,,29.30,1.49,
233.2912,state,3,32.0037,-2.518,-0.0440,,,30.0
233.2914,state,4,46.5058,2.518,0.4396,,,29.0
233.3006,cmd,3,31.9597,,,29.30,1.49,
233.3006,cmd,4,47.5386,,,29.30,1.49,
233.3012,state,3,32.0037,-1.399,-0.0440,,,30.0
233.3013,state,4,46.4839,-0.839,0.4396,,,29.0
233.3106,cmd,3,31.9597,,,29.30,1.49,
233.3106,cmd,4,47.5386,,,29.30,1.49,
233.3111,state,3,32.0256,0.839,-0.1026,,,30.0
233.3113,state,4,46.4839,-2.518,0.4396,,,29.0
233.3206,cmd,3,31.9597,,,29.30,1.49,
233.3206,cmd,4,47.5386,,,29.30,1.49,
233.3212,state,3,32.0256,4.197,-0.0147,,,30.0
233.3213,state,4,46.5058,1.959,0.4982,,,29.0
233.3306,cmd,3,31.9597,,,29.30,1.49,
233.3306,cmd,4,47.5386,,,29.30,1.49,
233.3312,state,3,32.0256,-4.197,-0.0733,,,30.0
233.3313,state,4,46.4839,-4.757,0.4396,,,29.0
233.3406,cmd,3,31.9597,,,29.30,1.49,
233.3406,cmd,4,47.5386,,,29.30,1.49,
233.3411,state,3,32.0256,1.959,-0.1319,,,30.0
233.3412,state,4,46.4839,-3.638,0.4982,,,29.0
233.3506,cmd,3,31.9597,,,29.30,1.49,
233.3506,cmd,4,47.5386,,,29.30,1.49,
233.3511,state,3,32.0256,1.959,-0.0733,,,30.0
233.3512,state,4,46.4839,2.518,0.4396,,,29.0
233.3606,cmd,3,31.9597,,,29.30,1.49,
233.3606,cmd,4,47.5386,,,29.30,1.49,
233.3611,state,3,32.0256,1.959,-0.0147,,,30.0
233.3612,state,4,46.4839,-1.399,0.4982,,,29.0
233.3706,cmd,3,31.9597,,,29.30,1.49,
233.3706,cmd,4,47.5386,,,29.30,1.49,
233.3711,state,3,32.0256,-5.876,-0.1026,,,30.0
233.3713,state,4,46.5058,4.757,0.4982,,,29.0
233.3805,cmd,3,31.9597,,,29.30,1.49,
233.3806,cmd,4,47.5386,,,29.30,1.49,
233.3811,state,3,32.0256,-2.518,-0.1026,,,30.0
233.3812,state,4,46.4839,-8.115,0.4982,,,29.0
233.3906,cmd,3,31.9597,,,29.30,1.49,
233.3906,cmd,4,47.5386,,,29.30,1.49,
233.3911,state,3,32.0256,2.518,-0.0733,,,30.0
233.3913,state,4,46.4839,-0.280,0.4982,,,29.0
233.4006,cmd,3,31.9597,,,29.30,1.49,
233.4006,cmd,4,47.5386,,,29.30,1.49,
233.4011,state,3,32.0256,3.078,-0.0733,,,30.0
233.4013,state,4,46.4839,-1.959,0.4982,,,29.0
233.4106,cmd,3,31.9597,,,29.30,1.49,
233.4106,cmd,4,47.5386,,,29.30,1.49,
233.4112,state,3,32.0256,2.518,-0.1026,,,30.0
233.4113,state,4,46.4839,1.399,0.4982,,,29.0
233.4206,cmd,3,31.9597,,,29.30,1.49,
233.4206,cmd,4,47.5386,,,29.30,1.49,
233.4212,state,3,32.0256,0.280,-0.0733,,,30.0
233.4213,state,4,46.4839,3.078,0.4396,,,29.0
233.4306,cmd,3,31.9597,,,29.30,1.49,
233.4306,cmd,4,47.5386,,,29.30,1.49,
233.4313,state,3,32.0256,3.638,-0.0733,,,30.0
233.4314,state,4,46.4839,-2.518,0.4396,,,29.0
233.4406,cmd,3,31.9597,,,29.30,1.49,
233.4406,cmd,4,47.5386,,,29.30,1.49,
233.4412,state,3,32.0256,8.675,-0.1026,,,30.0
233.4413,state,4,46.4839,0.839,0.4982,,,29.0
233.4506,cmd,3,31.9597,,,29.30,1.49,
233.4506,cmd,4,47.5386,,,29.30,1.49,
233.4512,state,3,32.0256,-0.280,-0.0147,,,30.0
233.4513,state,4,46.4839,-1.399,0.4982,,,29.0
233.4607,cmd,3,31.9597,,,29.30,1.49,
233.4607,cmd,4,47.5386,,,29.30,1.49,
233.4612,state,3,32.0256,4.757,-0.0733,,,30.0
233.4617,state,4,46.5058,-0.280,0.4396,,,29.0
233.4706,cmd,3,31.9597,,,29.30,1.49,
233.4706,cmd,4,47.5386,,,29.30,1.49,
233.4712,state,3,32.0256,-4.757,-0.0733,,,30.0
233.4714,state,4,46.5058,2.518,0.4396,,,29.0
233.4806,cmd,3,31.9597,,,29.30,1.49,
233.4806,cmd,4,47.5386,,,29.30,1.49,
233.4812,state,3,32.0256,3.638,-0.0733,,,30.0
233.4813,state,4,46.4839,-6.436,0.4982,,,29.0
233.4906,cmd,3,31.9597,,,29.30,1.49,
233.4906,cmd,4,47.5386,,,29.30,1.49,
233.4912,state,3,32.0256,5.317,-0.0733,,,30.0
233.4913,state,4,46.4839,-3.638,0.4396,,,29.0
233.5006,cmd,3,31.9597,,,29.30,1.49,
233.5006,cmd,4,47.5386,,,29.30,1.49,
233.5011,state,3,32.0256,-2.518,-0.0733,,,30.0
233.5013,state,4,46.4839,-3.078,0.4982,,,29.0
233.5106,cmd,3,31.9597,,,29.30,1.49,
233.5106,cmd,4,47.5386,,,29.30,1.49,
233.5112,state,3,32.0256,-1.399,-0.0440,,,30.0
233.5113,state,4,46.4839,0.280,0.4982,,,29.0
233.5207,cmd,3,31.9597,,,29.30,1.49,
233.5207,cmd,4,47.5386,,,29.30,1.49,
233.5213,state,3,32.0256,0.839,-0.0733,,,30.0
233.5214,state,4,46.5058,1.959,0.4396,,,29.0
233.5306,cmd,3,31.9597,,,29.30,1.49,
233.5306,cmd,4,47.5386,,,29.30,1.49,
233.5312,state,3,32.0037,3.078,-0.0440,,,30.0
233.5313,state,4,46.4839,-4.197,0.4982,,,29.0
233.5407,cmd,3,31.9597,,,29.30,1.49,
233.5407,cmd,4,47.5386,,,29.30,1.49,
233.5412,state,3,32.0256,-0.280,-0.0733,,,30.0
233.5416,state,4,46.4839,-3.078,0.4982,,,29.0
233.5507,cmd,3,31.9597,,,29.30,1.49,
233.5507,cmd,4,47.5386,,,29.30,1.49,
233.5512,state,3,32.0256,0.280,-0.1026,,,30.0
233.5516,state,4,46.4839,-1.399,0.4982,,,29.0
233.5606,cmd,3,31.9597,,,29.30,1.49,
233.5606,cmd,4,47.5386,,,29.30,1.49,
233.5611,state,3,32.0256,-3.638,-0.0733,,,30.0
233.5616,state,4,46.4839,-0.839,0.4982,,,29.0
233.5706,cmd,3,31.9597,,,29.30,1.49,
233.5706,cmd,4,47.5386,,,29.30,1.49,
233.5711,state,3,32.0037,-12.592,-0.0733,,,30.0
233.5716,state,4,46.4839,-4.197,0.4396,,,29.0
233.5806,cmd,3,31.9597,,,29.30,1.49,
233.5806,cmd,4,47.5386,,,29.30,1.49,
233.5811,state,3,32.0256,-5.317,-0.0440,,,30.0
233.5816,state,4,46.4839,-1.959,0.4396,,,29.0
233.5906,cmd,3,31.9597,,,29.30,1.49,
233.5907,cmd,4,47.5386,,,29.30,1.49,
233.5913,state,3,32.0256,0.839,-0.0440,,,30.0
233.5914,state,4,46.4839,3.638,0.4396,,,29.0
233.6006,cmd,3,31.9597,,,29.30,1.49,
233.6006,cmd,4,47.5386,,,29.30,1.49,
233.6012,state,3,32.0256,3.078,-0.0733,,,30.0
233.6013,state,4,46.4839,-1.959,0.4982,,,29.0
233.6106,cmd,3,31.9597,,,29.30,1.49,
233.6106,cmd,4,47.5386,,,29.30,1.49,
233.6111,state,3,32.0256,0.280,-0.0440,,,30.0
233.6117,state,4,46.4839,0.839,0.4396,,,29.0
233.6206,cmd,3,31.9597,,,29.30,1.49,
233.6206,cmd,4,47.5386,,,29.30,1.49,
233.6211,state,3,32.0256,-0.280,-0.0733,,,30.0
233.6216,state,4,46.4839,-5.876,0.4982,,,29.0
233.6307,cmd,3,31.9597,,,29.30,1.49,
233.6307,cmd,4,47.5386,,,29.30,1.49,
233.6312,state,3,32.0256,-0.280,-0.0733,,,30.0
233.6317,state,4,46.5058,6.436,0.4396,,,29.0
233.6406,cmd,3,31.9597,,,29.30,1.49,
233.6406,cmd,4,47.5386,,,29.30,1.49,
233.6411,state,3,32.0256,9.794,-0.0733,,,30.0
233.6415,state,4,46.4839,2.518,0.4396,,,29.0
233.6507,cmd,3,31.9597,,,29.30,1.49,
233.6507,cmd,4,47.5386,,,29.30,1.49,
233.6513,state,3,32.0256,1.959,-0.0733,,,30.0
233.6514,state,4,46.4839,0.280,0.4982,,,29.0
233.6607,cmd,3,31.9597,,,29.30,1.49,
233.6607,cmd,4,47.5386,,,29.30,1.49,
233.6613,state,3,32.0256,0.839,-0.0440,,,30.0
233.6614,state,4,46.4839,-5.317,0.4982,,,29.0
233.6707,cmd,3,31.9597,,,29.30,1.49,
233.6707,cmd,4,47.5386,,,29.30,1.49,
233.6712,state,3,32.0256,0.280,-0.0733,,,30.0
233.6717,state,4,46.4839,-4.197,0.4396,,,29.0
233.6806,cmd,3,31.9597,,,29.30,1.49,
233.6807,cmd,4,47.5386,,,29.30,1.49,
233.6811,state,3,32.0256,-4.197,-0.0733,,,30.0
233.6816,state,4,46.4839,0.839,0.4396,,,29.0
233.6907,cmd,3,31.9597,,,29.30,1.49,
233.6907,cmd,4,47.5386,,,29.30,1.49,
233.6913,state,3,32.0256,-1.399,-0.1026,,,30.0
233.6914,state,4,46.5058,1.399,0.4982,,,29.0
233.7006,cmd,3,31.9597,,,29.30,1.49,
233.7006,cmd,4,47.5386,,,29.30,1.49,
233.7013,state,3,32.0256,-1.399,-0.1026,,,30.0
233.7014,state,4,46.4839,-2.518,0.4396,,,29.0
233.7107,cmd,3,31.9597,,,29.30,1.49,
233.7107,cmd,4,47.5386,,,29.30,1.49,
233.7113,state,3,32.0256,-4.757,-0.0733,,,30.0
233.7114,state,4,46.4839,0.280,0.4396,,,29.0
233.7207,cmd,3,31.9597,,,29.30,1.49,
233.7207,cmd,4,47.5386,,,29.30,1.49,
233.7213,state,3,32.0037,-4.757,-0.0733,,,30.0
233.7214,state,4,46.4839,-1.959,0.4396,,,29.0
233.7307,cmd,3,31.9597,,,29.30,1.49,
233.7308,cmd,4,47.5386,,,29.30,1.49,
233.7314,state,3,32.0037,1.959,-0.0440,,,30.0
233.7314,state,4,46.4839,-1.399,0.4396,,,29.0
233.7407,cmd,3,31.9597,,,29.30,1.49,
233.7407,cmd,4,47.5386,,,29.30,1.49,
233.7413,state,3,32.0256,1.399,-0.0733,,,30.0
233.7414,state,4,46.4839,-1.959,0.4982,,,29.0
233.7506,cmd,3,31.9597,,,29.30,1.49,
233.7507,cmd,4,47.5386,,,29.30,1.49,
233.7513,state,3,32.0256,1.399,-0.1026,,,30.0
233.7513,state,4,46.4839,-1.959,0.4396,,,29.0
233.7606,cmd,3,31.9597,,,29.30,1.49,
233.7607,cmd,4,47.5386,,,29.30,1.49,
233.7613,state,3,32.0256,1.399,-0.0440,,,30.0
233.7613,state,4,46.4839,-2.518,0.4982,,,29.0
233.7707,cmd,3,31.9597,,,29.30,1.49,
233.7707,cmd,4,47.5386,,,29.30,1.49,
233.7712,state,3,32.0037,-4.197,-0.0147,,,30.0
233.7714,state,4,46.4839,-0.280,0.4982,,,29.0
233.7806,cmd,3,31.9597,,,29.30,1.49,
233.7807,cmd,4,47.5386,,,29.30,1.49,
233.7812,state,3,32.0256,1.399,-0.0733,,,30.0
233.7813,state,4,46.4839,-5.876,0.4396,,,29.0
233.7906,cmd,3,31.9597,,,29.30,1.49,
