stamp,qw,qx,qy,qz,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,accel_down_world_x,accel_down_world_y,accel_down_world_z,tilt_off_vertical_deg,dist_x,dist_y,dist_z,roll_deg,pitch_deg,yaw_deg,temp_c
94956.197333715,-0.7164,-0.0008,-0.0104,-0.6976,0.01378496,-0.01565632,-0.9997824,0.0,0.0,0.0,0.1569064,0.16671305,9.7870367,0.0005834665215770744,-0.029835266684487258,-0.9995546554232004,1.7100155755134245,-14.116,23.746,-11.0,0.8971629659053879,0.7898450451704848,88.48176477664656,36.9
94956.247356178,-0.7164,-0.0008,-0.0104,-0.6976,0.01378496,-0.01565632,-0.9997824,0.0,0.0,0.0,0.16671305,0.16671305,9.80665,0.0005237808092131667,-0.030801106806031087,-0.9995253920103304,1.7653078635108674,-14.116,23.746,-11.0,0.8971629659053879,0.7898450451704848,88.48176477664656,36.9
94956.287301757,-0.7164,-0.0007,-0.0104,-0.6976,0.01392448,-0.01551304,-0.9997827,0.0,0.0,0.0,0.16671305,0.16671305,9.80665,0.0006632958551894136,-0.030944315164794123,-0.9995208857124623,1.7736692007136023,-14.116,23.746,-11.0,0.8889535679087501,0.7978397196734056,88.48176161872955,36.9
94956.337380095,-0.7164,-0.0007,-0.0105,-0.6976,0.014067760000000002,-0.01565256,-0.99977852,0.0,0.0,0.0,0.16671305,0.16671305,9.80665,0.0005201259053278055,-0.031083797240297466,-0.9995166430184238,1.7815067544233179,-14.116,23.746,-11.0,0.8969510200605562,0.8060498631566012,88.48200127064678,36.9
94956.38733755,-0.7164,-0.0007,-0.0105,-0.6976,0.014067760000000002,-0.01565256,-0.99977852,0.0,0.0,0.0,0.1569064,0.14709974999999997,9.80665,-0.0014518998400674978,-0.03003260620654523,-0.9995478618793171,1.7230109197766799,-14.116,23.746,-11.0,0.8969510200605562,0.8060498631566012,88.48200127064678,36.9
94956.427377629,-0.7164,-0.0007,-0.0106,-0.6976,0.014211040000000001,-0.01579208,-0.9997743,0.0,0.0,0.0,0.14709974999999997,0.1569064,9.81645665,-0.0005849122537411409,-0.029184112920968237,-0.9995738795541094,1.6726999016794883,-14.116,23.746,-11.0,0.9049485403323313,0.8142600231916897,88.48224321383623,36.9
94956.477333594,-0.7164,-0.0007,-0.0106,-0.6976,0.014211040000000001,-0.01579208,-0.9997743,0.0,0.0,0.0,0.1569064,0.17651969999999997,9.79684335,0.0014202280895478682,-0.030267168939871546,-0.9995408324788526,1.736354895732482,-14.116,23.746,-11.0,0.9049485403323313,0.8142600231916897,88.48224321383623,36.9
94956.517350331,-0.7164,-0.0007,-0.0106,-0.6976,0.014211040000000001,-0.01579208,-0.9997743,0.0,0.0,0.0,0.16671305,0.1569064,9.80665,-0.0006222713341589147,-0.03119709398986184,-0.9995130553923421,1.7881076135281733,-14.116,23.746,-11.0,0.9049485403323313,0.8142600231916897,88.48224321383623,36.9
94956.557807107,-0.7162,-0.0007,-0.0106,-0.6978,0.01420652,-0.01579604,-0.9997743,-0.24,-1.18,-5.72,-0.12748644999999997,0.196133,9.8851032,0.004004501428019839,-0.00141818030345962,-0.9999909721699428,0.2434050940487418,-14.116,23.746,-11.0,0.9051754262173572,0.8140010201219796,88.51422734566346,36.9
94956.607733579,-0.712,0.0009,-0.013,-0.7021,0.019775779999999996,-0.016973,-0.99966038,2.66,-12.53,-25.05,0.67665885,-0.12748644999999997,9.6889702,-0.03128664999817688,-0.08894799995663216,-0.9955451227042837,5.410453600778461,-14.116,23.746,-11.0,0.9727181879045673,1.1331425972778464,89.21072093148291,36.9
